,state_code,dist_code,court_no,total_cases,total_valid_cases,median_decision_days,mean_decision_days
357,7.0,16.0,1.0,10009.0,9807.0,68.0,274.4227592535944
358,7.0,1.0,3.0,10586.0,8208.0,123.5,415.00706627680313
359,7.0,3.0,5.0,12795.0,9241.0,310.0,630.3322151282329
360,7.0,4.0,4.0,5966.0,5313.0,260.0,542.2386598908338
361,7.0,6.0,5.0,12333.0,6147.0,653.0,922.9079225638523
362,7.0,7.0,3.0,18077.0,12869.0,82.0,453.41883596239023
363,7.0,8.0,5.0,6043.0,5054.0,240.0,427.4871388998813
364,7.0,9.0,5.0,31855.0,20141.0,271.0,483.85914304155705
365,7.0,10.0,4.0,19825.0,10016.0,483.0,748.8394568690096
366,7.0,11.0,2.0,37230.0,23285.0,693.0,923.9176293751342
367,7.0,14.0,3.0,7557.0,5514.0,508.5,776.411498005078
368,7.0,15.0,2.0,11935.0,10386.0,198.0,427.90843443096475
369,7.0,17.0,3.0,23609.0,18629.0,365.0,680.9516345482849
370,7.0,18.0,2.0,4562.0,4095.0,112.0,273.22490842490845
371,7.0,19.0,5.0,14304.0,12222.0,396.0,693.4248077237768
372,7.0,20.0,2.0,21780.0,12970.0,410.0,730.7046260601388
373,7.0,22.0,4.0,37354.0,35822.0,369.0,726.2189436659037
374,7.0,24.0,3.0,1996.0,1579.0,856.0,968.6130462317923
375,8.0,3.0,2.0,25685.0,25659.0,29.0,112.86570014419891
376,8.0,17.0,5.0,3943.0,3933.0,16.0,83.1721332316298
377,8.0,18.0,4.0,22998.0,22940.0,88.0,350.0885353095031
378,8.0,31.0,1.0,25386.0,25013.0,21.0,150.02634629992403
379,8.0,33.0,1.0,3749.0,3743.0,23.0,181.08736307774512
380,8.0,34.0,4.0,5464.0,5248.0,289.0,795.9009146341464
381,8.0,35.0,1.0,8045.0,8044.0,19.0,109.40290900049726
382,8.0,36.0,1.0,2626.0,2626.0,27.0,207.94630616907844
383,8.0,1.0,11.0,153.0,153.0,1750.0,1714.0261437908496
384,8.0,2.0,2.0,13701.0,13697.0,19.0,153.2280061327298
385,8.0,4.0,2.0,34403.0,34398.0,20.0,139.50145357288216
386,8.0,5.0,3.0,23382.0,23285.0,19.0,128.55718273566674
387,8.0,6.0,2.0,30679.0,30663.0,29.0,223.44222678798553
388,8.0,6.0,5.0,83.0,82.0,273.5,491.7560975609756
389,8.0,7.0,2.0,10607.0,10598.0,25.0,183.23938478958294
390,8.0,9.0,2.0,23975.0,23917.0,46.0,295.29915959359454
391,8.0,10.0,1.0,34789.0,34761.0,31.0,181.765628146486
392,8.0,11.0,1.0,17088.0,17064.0,31.0,216.43571261134554
393,8.0,12.0,2.0,12479.0,12478.0,15.0,236.64585670780573
394,8.0,13.0,1.0,17700.0,17693.0,67.0,386.4611993443735
395,8.0,14.0,1.0,14172.0,14170.0,16.0,175.79964714184896
396,8.0,15.0,3.0,8134.0,8121.0,43.0,223.68464474818373
397,8.0,19.0,2.0,10345.0,10217.0,19.0,199.1760790838798
398,8.0,20.0,1.0,5144.0,5107.0,19.0,171.23927942040336
399,8.0,21.0,2.0,13861.0,13858.0,30.0,201.65312454899697
400,8.0,22.0,2.0,6776.0,6685.0,34.0,341.97830964846673
401,8.0,23.0,2.0,34847.0,34838.0,39.0,244.6835352201619
402,8.0,24.0,1.0,17858.0,17821.0,17.0,211.26283598002357
403,8.0,25.0,1.0,7310.0,7222.0,37.0,260.22209914151205
404,8.0,26.0,1.0,14343.0,14308.0,21.0,307.84365389991615
405,8.0,27.0,1.0,17832.0,17762.0,24.0,224.6817362909582
406,8.0,28.0,2.0,32709.0,32391.0,35.0,199.5161001512766
407,8.0,29.0,1.0,20468.0,20391.0,48.0,315.3606002648227
408,8.0,30.0,1.0,6696.0,6641.0,16.0,152.01264869748533
409,8.0,30.0,4.0,1650.0,1650.0,44.0,588.3636363636364
410,8.0,37.0,1.0,242.0,242.0,97.5,600.5495867768595
411,8.0,38.0,1.0,4773.0,4773.0,29.0,327.04106432013407
412,8.0,39.0,1.0,2108.0,2108.0,45.0,289.21062618595823
413,8.0,13.0,5.0,199.0,171.0,72.0,179.80116959064327
414,8.0,1.0,9.0,1945.0,1905.0,845.0,1120.9984251968503
415,8.0,2.0,3.0,11022.0,10970.0,411.0,556.9109389243391
416,8.0,3.0,3.0,9373.0,9339.0,553.0,731.8008352071956
417,8.0,3.0,6.0,2475.0,2449.0,554.0,652.9403838301347
418,8.0,3.0,9.0,3623.0,3608.0,700.5,815.1225055432373
419,8.0,4.0,4.0,21547.0,20105.0,396.0,622.6768465555832
420,8.0,5.0,4.0,18058.0,16202.0,405.0,619.9833971114678
421,8.0,6.0,3.0,31667.0,30804.0,618.5,837.6958836514739
422,8.0,6.0,6.0,1379.0,1368.0,614.0,799.1769005847954
423,8.0,6.0,8.0,114.0,114.0,415.0,956.9561403508771
424,8.0,7.0,3.0,7153.0,6925.0,358.0,519.1540794223827
425,8.0,9.0,1.0,462.0,462.0,611.0,1001.5952380952381
426,8.0,9.0,3.0,32643.0,31878.0,948.0,1065.2230378317336
427,8.0,9.0,8.0,292.0,292.0,1926.0,1810.2739726027398
428,8.0,10.0,3.0,20643.0,19965.0,541.0,857.1301277235161
429,8.0,11.0,3.0,11614.0,10651.0,589.0,788.1743498263074
430,8.0,12.0,3.0,10169.0,7179.0,870.0,1002.8647443933695
431,8.0,13.0,3.0,19835.0,19725.0,475.0,644.4226108998732
432,8.0,13.0,6.0,4055.0,4052.0,1098.5,1170.410661401777
433,8.0,14.0,3.0,8526.0,8103.0,740.0,896.299148463532
434,8.0,15.0,4.0,5648.0,5637.0,446.0,608.7762994500621
435,8.0,16.0,2.0,12356.0,12065.0,1015.0,1151.8501450476585
436,8.0,16.0,4.0,2257.0,2255.0,1117.0,1259.210643015521
437,8.0,17.0,4.0,16907.0,10546.0,714.0,826.7415133699981
438,8.0,17.0,7.0,3762.0,3568.0,388.0,552.9798206278027
439,8.0,18.0,3.0,16296.0,16292.0,1053.5,1134.4616989933709
440,8.0,18.0,5.0,5874.0,5862.0,712.0,838.4228932105084
441,8.0,19.0,3.0,4851.0,4842.0,852.0,1028.3052457662122
442,8.0,20.0,3.0,5767.0,5743.0,790.0,973.9451506181438
443,8.0,21.0,3.0,8618.0,8610.0,622.5,884.6329849012776
444,8.0,22.0,3.0,8831.0,8813.0,711.0,922.3135141268581
445,8.0,23.0,3.0,23425.0,21829.0,599.0,858.2512254340556
446,8.0,24.0,3.0,20627.0,20497.0,583.0,772.3502463775187
447,8.0,25.0,3.0,10969.0,10879.0,458.0,719.3380825443516
448,8.0,26.0,2.0,15327.0,14544.0,567.0,772.4489823982399
449,8.0,27.0,2.0,13751.0,12483.0,688.0,907.689497716895
450,8.0,28.0,1.0,8503.0,8449.0,645.0,857.7906261095987
451,8.0,29.0,3.0,14917.0,14164.0,561.5,939.2768285794973
452,8.0,30.0,3.0,7763.0,7751.0,808.0,1050.3180234808412
453,8.0,30.0,5.0,1117.0,1106.0,840.5,1264.1817359855334
454,8.0,33.0,2.0,1006.0,1004.0,1295.0,1431.3924302788844
455,8.0,34.0,5.0,2721.0,2708.0,999.0,1222.7769571639587
456,8.0,35.0,2.0,1198.0,1198.0,1077.5,1401.397328881469
457,8.0,35.0,4.0,829.0,818.0,588.0,912.216381418093
458,8.0,36.0,2.0,725.0,723.0,981.0,1376.3596127247579
459,8.0,38.0,2.0,2554.0,2554.0,1313.5,1462.3649177760376
460,8.0,38.0,5.0,1338.0,1337.0,1110.0,1262.845923709798
461,8.0,39.0,2.0,1993.0,1993.0,1016.0,1302.606623181134
462,8.0,1.0,12.0,1298.0,1298.0,1366.5,1459.1633281972265
463,8.0,1.0,15.0,170.0,170.0,2320.0,2099.605882352941
464,8.0,1.0,17.0,59.0,59.0,2272.0,2098.864406779661
465,8.0,3.0,13.0,1.0,1.0,2796.0,2796.0
466,8.0,5.0,2.0,32.0,32.0,1980.0,2095.625
467,8.0,6.0,11.0,385.0,385.0,1927.0,2053.0675324675326
468,8.0,6.0,13.0,313.0,306.0,252.0,484.202614379085
469,8.0,10.0,4.0,920.0,816.0,959.5,1210.6458333333333
470,8.0,12.0,5.0,587.0,587.0,1329.0,1430.2316865417376
471,8.0,14.0,5.0,50.0,50.0,2901.5,2577.72
472,8.0,17.0,9.0,311.0,311.0,1629.0,1659.0771704180065
473,8.0,18.0,8.0,1061.0,1061.0,1311.0,1448.5400565504242
474,8.0,22.0,5.0,313.0,313.0,841.0,1172.185303514377
475,8.0,31.0,4.0,365.0,365.0,1388.0,1187.5205479452054
476,8.0,34.0,2.0,3344.0,3342.0,1125.5,1240.5957510472772
477,8.0,36.0,5.0,426.0,426.0,1391.0,1566.075117370892
478,8.0,37.0,2.0,476.0,476.0,1414.0,1470.0441176470588
479,9.0,1.0,11.0,7197.0,5956.0,12.0,254.84267965077234
480,9.0,2.0,11.0,11907.0,10090.0,88.0,318.8719524281467
481,9.0,6.0,8.0,12307.0,11281.0,21.0,261.56794610406877
482,9.0,7.0,11.0,8585.0,6828.0,80.5,237.56883421206797
483,9.0,8.0,11.0,3659.0,2534.0,182.5,337.0844514601421
484,9.0,9.0,12.0,13308.0,11887.0,35.0,224.64524270211155
485,9.0,11.0,2.0,8090.0,7408.0,24.0,187.92832073434124
486,9.0,13.0,13.0,10542.0,9455.0,226.0,444.92797461660496
487,9.0,14.0,9.0,12495.0,11171.0,72.0,281.70924715781933
488,9.0,18.0,2.0,11493.0,11284.0,146.0,477.4487770294222
489,9.0,21.0,2.0,9162.0,7548.0,372.0,524.6160572337043
490,9.0,22.0,7.0,6805.0,6047.0,42.0,298.8167686456094
491,9.0,23.0,3.0,5076.0,4895.0,26.0,338.50112359550565
492,9.0,24.0,5.0,5696.0,5404.0,8.0,181.56495188749074
493,9.0,25.0,6.0,3202.0,2771.0,5.0,195.5716347888849
494,9.0,26.0,7.0,4004.0,3494.0,56.0,238.6033199771036
495,9.0,27.0,4.0,2521.0,2236.0,203.0,346.2254025044723
496,9.0,29.0,5.0,4411.0,3100.0,120.0,252.49225806451614
497,9.0,30.0,6.0,9145.0,8038.0,118.5,309.77792983329186
498,9.0,31.0,11.0,6696.0,5651.0,181.0,341.34400990975047
499,9.0,32.0,4.0,5819.0,3995.0,13.0,257.0833541927409
500,9.0,33.0,22.0,5522.0,4471.0,53.0,239.0802952359651
501,9.0,34.0,2.0,4529.0,3603.0,215.0,440.9075770191507
502,9.0,35.0,8.0,12543.0,9896.0,19.0,242.50717461600647
503,9.0,38.0,9.0,7121.0,6334.0,214.0,470.1562993369119
504,9.0,39.0,1.0,4174.0,3645.0,10.0,221.958573388203
505,9.0,3.0,4.0,5695.0,5102.0,208.0,398.63249705997646
506,9.0,4.0,14.0,151116.0,137314.0,87.0,223.87862854479513
507,9.0,5.0,7.0,5724.0,5587.0,35.0,222.08662967603365
508,9.0,10.0,5.0,9668.0,8054.0,8.0,175.25180034765333
509,9.0,12.0,8.0,5211.0,4962.0,466.0,636.0143087464731
510,9.0,19.0,9.0,7473.0,6593.0,7.0,187.36447747611103
511,9.0,20.0,8.0,16393.0,13865.0,7.0,185.87609087630725
512,9.0,28.0,10.0,17247.0,16514.0,58.0,234.43266319486497
513,9.0,36.0,6.0,4210.0,3998.0,139.0,285.45797898949473
514,9.0,40.0,6.0,40231.0,39637.0,103.0,290.82609682872067
515,9.0,31.0,32.0,1663.0,1317.0,463.0,524.0265755504936
516,9.0,1.0,26.0,1935.0,1743.0,506.0,645.1870338496844
517,9.0,2.0,20.0,1924.0,1866.0,295.5,370.11575562700966
518,9.0,2.0,26.0,2772.0,2764.0,464.5,615.6476121562952
519,9.0,2.0,30.0,1937.0,1903.0,231.0,392.5853914871256
520,9.0,2.0,38.0,2193.0,2147.0,471.0,605.2119236143456
521,9.0,2.0,44.0,1625.0,1610.0,320.0,518.2229813664596
522,9.0,2.0,50.0,156.0,156.0,818.5,995.8397435897435
523,9.0,2.0,61.0,153.0,153.0,1156.0,1325.0849673202615
524,9.0,3.0,12.0,1231.0,1206.0,452.0,604.2545605306799
525,9.0,3.0,16.0,1259.0,1184.0,223.5,352.02364864864865
526,9.0,3.0,21.0,312.0,299.0,455.0,565.2040133779265
527,9.0,5.0,14.0,1787.0,1721.0,153.0,337.5043579314352
528,9.0,6.0,28.0,309.0,291.0,703.0,913.6013745704468
529,9.0,7.0,23.0,1751.0,1344.0,264.0,396.7217261904762
530,9.0,7.0,26.0,2581.0,1666.0,360.0,441.64585834333735
531,9.0,7.0,32.0,2453.0,2049.0,578.0,669.2240117130308
532,9.0,7.0,38.0,2422.0,2084.0,261.0,465.33493282149715
533,9.0,8.0,18.0,6972.0,3439.0,125.0,309.20703692933995
534,9.0,8.0,26.0,3872.0,2276.0,243.5,358.24956063268894
535,9.0,8.0,39.0,2278.0,2191.0,245.0,398.82108626198084
536,9.0,9.0,25.0,1484.0,1429.0,505.0,594.5654303708887
537,9.0,9.0,48.0,387.0,384.0,313.0,433.1484375
538,9.0,11.0,13.0,1507.0,1342.0,96.5,200.52980625931446
539,9.0,11.0,18.0,2305.0,2252.0,100.5,257.50222024866787
540,9.0,11.0,22.0,3670.0,3456.0,112.0,278.747974537037
541,9.0,12.0,25.0,2328.0,2018.0,167.5,434.2537165510406
542,9.0,13.0,9.0,1662.0,1598.0,490.0,620.988110137672
543,9.0,13.0,26.0,3282.0,3188.0,214.0,360.04297365119197
544,9.0,14.0,14.0,3927.0,3850.0,441.0,627.785974025974
545,9.0,14.0,20.0,1434.0,1404.0,423.5,546.2877492877493
546,9.0,14.0,27.0,2055.0,1956.0,356.5,495.8721881390593
547,9.0,18.0,13.0,3284.0,3166.0,219.0,383.6522425773847
548,9.0,18.0,19.0,1979.0,1811.0,197.0,625.6924351187189
549,9.0,19.0,13.0,1302.0,1246.0,126.5,223.0481540930979
550,9.0,19.0,17.0,1584.0,1490.0,121.0,263.789932885906
551,9.0,19.0,21.0,1203.0,1147.0,319.0,485.333914559721
552,9.0,19.0,34.0,1682.0,1637.0,233.0,374.8588882101405
553,9.0,20.0,27.0,1801.0,1709.0,56.0,274.08484493856054
554,9.0,21.0,6.0,2593.0,1842.0,80.5,375.685667752443
555,9.0,22.0,17.0,1431.0,1321.0,339.0,420.9795609386828
556,9.0,22.0,23.0,1545.0,996.0,302.0,500.4628514056225
557,9.0,26.0,12.0,2174.0,2093.0,365.0,454.9794553272814
558,9.0,27.0,8.0,3297.0,3129.0,193.0,322.7328219878556
559,9.0,29.0,10.0,3659.0,3037.0,102.0,204.66611787948634
560,9.0,30.0,18.0,3340.0,3225.0,21.0,249.12062015503875
561,9.0,31.0,37.0,1544.0,1258.0,421.0,521.9904610492846
562,9.0,32.0,12.0,493.0,438.0,252.5,284.2990867579909
563,9.0,33.0,7.0,2586.0,2334.0,224.0,450.7407883461868
564,9.0,33.0,11.0,1044.0,996.0,197.5,306.8473895582329
565,9.0,33.0,16.0,2370.0,2234.0,73.5,250.4265890778872
566,9.0,35.0,12.0,1685.0,1610.0,292.5,476.60931677018635
567,9.0,35.0,24.0,2135.0,2013.0,273.0,484.5548931942375
568,9.0,35.0,32.0,528.0,451.0,457.0,746.5565410199556
569,9.0,36.0,11.0,2998.0,2773.0,31.0,248.6498377208799
570,9.0,38.0,14.0,3309.0,2805.0,456.0,595.1818181818181
571,9.0,38.0,20.0,1938.0,1832.0,409.5,618.9224890829694
572,9.0,38.0,34.0,1067.0,899.0,1310.0,1439.5150166852059
573,9.0,39.0,14.0,1502.0,810.0,219.0,296.39629629629627
574,9.0,34.0,15.0,80.0,80.0,1187.5,1409.5875
575,9.0,24.0,18.0,166.0,166.0,561.0,875.5602409638554
576,9.0,38.0,27.0,6.0,6.0,644.0,841.6666666666666
577,9.0,13.0,42.0,6.0,6.0,959.5,1005.8333333333334
578,9.0,32.0,11.0,1985.0,1902.0,337.0,340.322818086225
579,9.0,7.0,47.0,385.0,350.0,74.0,118.41428571428571
580,9.0,38.0,38.0,117.0,116.0,215.0,210.3793103448276
581,9.0,1.0,12.0,7243.0,4388.0,238.5,426.65086599817687
582,9.0,2.0,17.0,28897.0,19738.0,441.0,633.9667139527814
583,9.0,3.0,5.0,8823.0,2485.0,369.0,531.6812877263582
584,9.0,5.0,10.0,6538.0,2472.0,354.0,523.0978964401295
585,9.0,6.0,11.0,14755.0,9252.0,377.0,532.8363597060095
586,9.0,7.0,14.0,28968.0,15165.0,327.0,544.9368282228817
587,9.0,8.0,19.0,220.0,220.0,387.0,682.8727272727273
588,9.0,8.0,20.0,9782.0,4307.0,406.0,604.8729974460181
589,9.0,9.0,13.0,20456.0,11883.0,280.0,443.4705040814609
590,9.0,10.0,6.0,11263.0,5864.0,247.0,427.50801500682127
591,9.0,11.0,6.0,10889.0,6612.0,220.0,406.00877192982455
592,9.0,11.0,7.0,274.0,270.0,366.0,514.162962962963
593,9.0,12.0,10.0,12714.0,7654.0,357.0,583.0517376535145
594,9.0,13.0,14.0,15475.0,12075.0,426.0,619.5507246376811
595,9.0,14.0,10.0,33315.0,13350.0,409.0,536.8533333333334
596,9.0,18.0,3.0,12566.0,6419.0,416.0,648.8043308926624
597,9.0,19.0,10.0,6069.0,3537.0,385.0,634.9742719819055
598,9.0,19.0,11.0,371.0,362.0,472.5,685.1988950276243
599,9.0,20.0,15.0,41954.0,16905.0,357.0,608.1123927832002
600,9.0,21.0,3.0,8701.0,5658.0,617.0,745.6648992576883
601,9.0,21.0,4.0,186.0,184.0,521.0,742.4402173913044
602,9.0,22.0,10.0,7349.0,2319.0,369.0,542.5907718844329
603,9.0,23.0,6.0,12307.0,7006.0,220.0,430.91121895518125
604,9.0,24.0,6.0,10542.0,6446.0,342.0,535.5013962147068
605,9.0,25.0,7.0,17578.0,8452.0,378.0,615.5186938002839
606,9.0,26.0,8.0,3619.0,1755.0,251.0,412.8039886039886
607,9.0,27.0,10.0,11316.0,4030.0,464.0,569.2722084367246
608,9.0,28.0,17.0,34230.0,28106.0,607.0,779.9409734576248
609,9.0,29.0,6.0,6931.0,3340.0,282.0,452.12814371257485
610,9.0,30.0,7.0,10895.0,6858.0,203.0,363.11256926217555
611,9.0,31.0,12.0,15057.0,6536.0,492.0,645.186811505508
612,9.0,32.0,9.0,3487.0,1744.0,79.0,281.85951834862385
613,9.0,33.0,8.0,3845.0,2573.0,248.0,483.31908278274386
614,9.0,33.0,12.0,2046.0,754.0,198.5,398.68037135278513
615,9.0,33.0,14.0,2489.0,1374.0,263.0,407.5414847161572
616,9.0,33.0,17.0,4348.0,2304.0,400.0,541.8454861111111
617,9.0,33.0,20.0,2713.0,1673.0,317.0,444.67901972504484
618,9.0,33.0,23.0,5724.0,2701.0,85.0,264.6841910403554
619,9.0,34.0,3.0,7396.0,3421.0,438.0,657.1616486407484
620,9.0,35.0,9.0,14263.0,6862.0,258.5,419.39915476537453
621,9.0,36.0,8.0,11863.0,5604.0,60.0,246.12883654532476
622,9.0,38.0,13.0,7272.0,5455.0,458.0,634.3098075160403
623,9.0,39.0,2.0,454.0,453.0,1428.0,1402.7637969094924
624,9.0,8.0,23.0,316.0,312.0,289.0,412.7628205128205
625,9.0,8.0,41.0,720.0,720.0,285.5,402.7
626,9.0,13.0,30.0,945.0,936.0,562.0,667.3600427350427
627,9.0,14.0,16.0,238.0,228.0,522.5,610.6359649122807
628,9.0,14.0,22.0,173.0,167.0,372.0,573.4790419161677
629,9.0,14.0,29.0,146.0,146.0,292.0,451.541095890411
630,9.0,14.0,37.0,180.0,174.0,135.0,325.37931034482756
631,9.0,30.0,25.0,60.0,59.0,280.0,342.1864406779661
632,9.0,30.0,36.0,72.0,69.0,348.0,435.82608695652175
633,9.0,31.0,27.0,44.0,44.0,379.5,444.97727272727275
634,9.0,31.0,29.0,286.0,281.0,131.0,306.1494661921708
635,9.0,31.0,33.0,1910.0,1281.0,340.0,482.7033567525371
636,9.0,31.0,39.0,59.0,56.0,436.0,495.67857142857144
637,9.0,39.0,11.0,189.0,187.0,386.0,562.24064171123
638,9.0,39.0,16.0,989.0,989.0,443.0,527.2588473205258
639,9.0,12.0,22.0,194.0,194.0,281.0,380.0515463917526
640,9.0,31.0,36.0,8.0,8.0,1393.0,1469.0
641,9.0,39.0,24.0,3.0,3.0,202.0,230.0
642,9.0,1.0,22.0,3165.0,1266.0,336.5,498.81911532385465
643,9.0,1.0,27.0,4414.0,3113.0,273.0,421.75232894314166
644,9.0,1.0,31.0,3274.0,1301.0,548.0,808.2444273635665
645,9.0,2.0,21.0,3027.0,2112.0,494.5,595.5142045454545
646,9.0,2.0,27.0,3900.0,3739.0,625.0,834.4814121422841
647,9.0,2.0,31.0,2298.0,1951.0,524.0,727.1419784725782
648,9.0,2.0,39.0,1904.0,1792.0,427.5,556.3521205357143
649,9.0,2.0,45.0,2465.0,2256.0,433.5,525.8417553191489
650,9.0,2.0,54.0,143.0,143.0,1171.0,1382.902097902098
651,9.0,3.0,9.0,6745.0,1644.0,349.0,622.8150851581509
652,9.0,3.0,13.0,4432.0,1617.0,339.0,511.72850958565243
653,9.0,3.0,17.0,6237.0,1883.0,435.0,742.0069038767923
654,9.0,3.0,22.0,3752.0,1596.0,509.5,675.5194235588972
655,9.0,5.0,15.0,4716.0,2168.0,269.0,418.1171586715867
656,9.0,5.0,18.0,4230.0,1487.0,487.0,612.2851378614661
657,9.0,5.0,21.0,5256.0,2980.0,314.0,586.8973154362416
658,9.0,6.0,14.0,16620.0,536.0,279.0,380.4664179104478
659,9.0,6.0,18.0,4366.0,1653.0,244.0,401.1361161524501
660,9.0,6.0,19.0,278.0,272.0,200.0,318.66911764705884
661,9.0,6.0,20.0,3246.0,1581.0,199.0,353.3320683111954
662,9.0,6.0,22.0,4740.0,1407.0,353.0,451.3063255152807
663,9.0,7.0,24.0,3310.0,1496.0,300.5,438.677807486631
664,9.0,7.0,27.0,5439.0,2882.0,235.5,373.90180430256765
665,9.0,7.0,33.0,4331.0,3735.0,350.0,519.6567603748326
666,9.0,7.0,42.0,4361.0,1896.0,399.5,558.9472573839662
667,9.0,7.0,44.0,2068.0,1727.0,227.0,342.59293572669367
668,9.0,8.0,12.0,5322.0,2955.0,237.0,422.7079526226734
669,9.0,8.0,22.0,5616.0,3130.0,464.0,691.6632587859425
670,9.0,8.0,27.0,130.0,126.0,323.0,411.7142857142857
671,9.0,8.0,28.0,5074.0,2606.0,158.0,303.951650038373
672,9.0,8.0,32.0,7696.0,3540.0,360.0,591.9129943502825
673,9.0,8.0,33.0,95.0,95.0,338.0,486.2
674,9.0,8.0,40.0,3153.0,1875.0,234.0,358.5994666666667
675,9.0,9.0,26.0,2624.0,1415.0,772.0,945.0600706713781
676,9.0,9.0,30.0,814.0,799.0,413.0,619.9724655819774
677,9.0,9.0,34.0,2064.0,1284.0,385.0,489.708722741433
678,9.0,9.0,36.0,1530.0,955.0,182.0,268.8251308900524
679,9.0,9.0,40.0,1279.0,602.0,141.0,252.27906976744185
680,9.0,9.0,44.0,1629.0,798.0,196.0,349.577694235589
681,9.0,10.0,13.0,4022.0,1915.0,173.0,465.44229765013057
682,9.0,10.0,16.0,5575.0,2508.0,215.0,343.3951355661882
683,9.0,11.0,14.0,4860.0,1941.0,290.0,452.86038124678004
684,9.0,11.0,19.0,6172.0,3107.0,180.0,365.1580302542646
685,9.0,11.0,20.0,174.0,173.0,1184.0,1213.78612716763
686,9.0,11.0,23.0,6472.0,2966.0,266.0,515.0515846257586
687,9.0,11.0,25.0,417.0,352.0,817.5,804.03125
688,9.0,12.0,13.0,4355.0,2219.0,316.0,585.5146462370437
689,9.0,12.0,17.0,3333.0,1721.0,295.0,458.42068564787917
690,9.0,12.0,19.0,3191.0,1754.0,526.0,731.827251995439
691,9.0,12.0,26.0,5172.0,2710.0,387.0,555.7391143911439
692,9.0,13.0,8.0,4701.0,2665.0,513.0,793.106191369606
693,9.0,13.0,12.0,2375.0,2018.0,453.0,661.5837462834489
694,9.0,13.0,25.0,3457.0,2921.0,579.0,756.1629578911331
695,9.0,13.0,29.0,5221.0,4160.0,510.0,699.6487980769231
696,9.0,13.0,31.0,4659.0,3436.0,656.0,903.6236903376018
697,9.0,13.0,36.0,45.0,45.0,1291.0,1478.6444444444444
698,9.0,14.0,15.0,16319.0,9381.0,474.0,650.9986142202324
699,9.0,14.0,21.0,4417.0,3517.0,356.0,516.4193915268695
700,9.0,14.0,26.0,25293.0,1376.0,91.0,262.98982558139534
701,9.0,14.0,28.0,6787.0,3809.0,359.0,566.8758204253085
702,9.0,14.0,36.0,6543.0,1922.0,368.0,543.1233090530698
703,9.0,18.0,11.0,4073.0,2579.0,283.0,563.2826677006592
704,9.0,18.0,12.0,576.0,559.0,319.0,412.9051878354204
705,9.0,18.0,14.0,6139.0,4380.0,582.0,802.3091324200914
706,9.0,18.0,15.0,78.0,76.0,359.0,549.8421052631579
707,9.0,18.0,20.0,2218.0,1037.0,492.0,767.6441658630665
708,9.0,18.0,22.0,647.0,534.0,646.0,804.9494382022472
709,9.0,19.0,14.0,3297.0,1664.0,270.0,443.4723557692308
710,9.0,19.0,18.0,5856.0,1824.0,310.0,634.4194078947369
711,9.0,19.0,22.0,2507.0,1059.0,392.0,529.4409820585458
712,9.0,19.0,35.0,4070.0,1530.0,319.0,429.4843137254902
713,9.0,20.0,18.0,865.0,841.0,229.0,336.4375743162901
714,9.0,20.0,23.0,8654.0,825.0,103.0,260.21696969696967
715,9.0,20.0,28.0,4759.0,2475.0,390.0,559.6141414141414
