,state_code,dist_code,court_no,total_cases,total_valid_cases,median_decision_days,mean_decision_days
716,9.0,20.0,35.0,629.0,627.0,558.0,819.8835725677831
717,9.0,21.0,7.0,3415.0,1928.0,575.5,846.4673236514523
718,9.0,21.0,9.0,3842.0,2288.0,1012.0,1110.7132867132866
719,9.0,22.0,18.0,4445.0,1670.0,387.5,563.9449101796407
720,9.0,22.0,24.0,4109.0,1609.0,513.0,612.9906774394034
721,9.0,22.0,27.0,3077.0,1321.0,246.0,342.80620741862225
722,9.0,22.0,31.0,226.0,226.0,1413.0,1592.4823008849557
723,9.0,22.0,33.0,321.0,321.0,1260.0,1396.4641744548287
724,9.0,23.0,9.0,2613.0,1736.0,313.5,424.48732718894007
725,9.0,23.0,11.0,2465.0,1173.0,218.0,387.69053708439895
726,9.0,26.0,15.0,1476.0,741.0,334.0,615.6950067476383
727,9.0,26.0,23.0,3944.0,1226.0,227.5,377.6476345840131
728,9.0,27.0,5.0,4244.0,1037.0,362.0,551.5959498553519
729,9.0,29.0,11.0,5002.0,2091.0,255.0,388.26637972262074
730,9.0,30.0,13.0,2733.0,1878.0,318.5,443.41107561235356
731,9.0,30.0,19.0,3626.0,2338.0,294.0,531.136869118905
732,9.0,30.0,20.0,186.0,186.0,418.5,736.6075268817204
733,9.0,30.0,24.0,1837.0,1083.0,350.0,470.18190212373037
734,9.0,30.0,27.0,2137.0,1238.0,268.5,469.96284329563815
735,9.0,30.0,35.0,1984.0,831.0,253.0,362.280385078219
736,9.0,31.0,22.0,1398.0,1117.0,271.0,392.38764547896153
737,9.0,31.0,26.0,5182.0,2185.0,374.0,469.2727688787185
738,9.0,31.0,30.0,2887.0,1165.0,228.0,334.7845493562232
739,9.0,31.0,38.0,1758.0,1149.0,303.0,386.644908616188
740,9.0,32.0,7.0,4365.0,1318.0,307.0,521.2276176024279
741,9.0,34.0,9.0,2677.0,2122.0,719.0,856.9646559849199
742,9.0,35.0,13.0,9038.0,4763.0,270.0,525.9884526558891
743,9.0,35.0,18.0,4838.0,3102.0,361.5,605.8568665377176
744,9.0,35.0,22.0,3284.0,1269.0,283.0,427.44917257683215
745,9.0,35.0,25.0,5220.0,3233.0,216.0,389.21002165171666
746,9.0,35.0,28.0,4220.0,2685.0,47.0,219.86741154562384
747,9.0,35.0,30.0,3508.0,1731.0,189.0,369.0831889081456
748,9.0,36.0,12.0,7109.0,4599.0,247.0,466.3437703848663
749,9.0,38.0,15.0,5853.0,2591.0,348.0,485.118101119259
750,9.0,38.0,21.0,4225.0,2141.0,260.0,395.7141522652966
751,9.0,38.0,32.0,22.0,22.0,1584.5,1804.2727272727273
752,9.0,38.0,35.0,412.0,411.0,1827.0,1781.30900243309
753,9.0,39.0,10.0,2336.0,570.0,323.0,432.3824561403509
754,9.0,39.0,15.0,3475.0,834.0,273.0,430.2182254196643
755,9.0,39.0,19.0,3126.0,687.0,339.0,452.02765647743814
756,9.0,12.0,21.0,1906.0,1059.0,749.0,849.2540132200189
757,9.0,4.0,15.0,107355.0,79301.0,524.0,668.9816647961565
758,9.0,4.0,30.0,4994.0,4845.0,777.0,895.3382868937049
759,9.0,4.0,31.0,20498.0,20490.0,338.0,398.60214738897025
760,9.0,4.0,32.0,9860.0,5620.0,331.0,434.01423487544486
761,9.0,40.0,7.0,64641.0,52075.0,661.0,813.8320883341335
762,9.0,40.0,14.0,1047.0,1047.0,976.0,1051.367717287488
763,9.0,40.0,23.0,1229.0,1170.0,880.0,1065.3982905982905
764,9.0,40.0,2.0,2.0,2.0,1341.5,1341.5
765,9.0,4.0,24.0,23196.0,3098.0,8.0,115.30890897353132
766,9.0,40.0,19.0,26101.0,3587.0,9.0,155.9874546975188
767,10.0,1.0,6.0,1669.0,1664.0,350.5,480.55408653846155
768,10.0,2.0,5.0,7397.0,5937.0,411.0,533.5383190163382
769,10.0,4.0,7.0,5561.0,4797.0,98.0,273.151344590369
770,10.0,6.0,5.0,1244.0,1244.0,426.0,523.144694533762
771,10.0,7.0,7.0,16154.0,16051.0,5.0,135.147965858825
772,10.0,8.0,9.0,18930.0,18903.0,6.0,116.55805956726445
773,10.0,9.0,5.0,21595.0,19789.0,5.0,75.9204608620951
774,10.0,10.0,17.0,7387.0,4042.0,155.0,323.441118258288
775,10.0,11.0,12.0,9110.0,8070.0,98.0,266.7555142503098
776,10.0,14.0,8.0,2433.0,2063.0,79.0,334.791565681047
777,10.0,15.0,3.0,33566.0,31387.0,7.0,120.16360276547616
778,10.0,16.0,1.0,1147.0,971.0,229.0,328.1905252317199
779,10.0,17.0,1.0,22832.0,22010.0,8.0,103.65365742844162
780,10.0,19.0,2.0,4494.0,3472.0,58.5,226.9049539170507
781,10.0,20.0,1.0,4398.0,4394.0,368.0,505.0045516613564
782,10.0,22.0,1.0,2029.0,1348.0,406.0,621.6721068249258
783,10.0,23.0,2.0,4819.0,4802.0,33.5,218.00478967097044
784,10.0,24.0,3.0,2895.0,2892.0,189.0,269.98547717842325
785,10.0,25.0,9.0,2520.0,1241.0,251.0,312.2610797743755
786,10.0,26.0,2.0,5747.0,4280.0,91.0,219.22803738317756
787,10.0,27.0,2.0,5356.0,5102.0,377.0,517.0417483339867
788,10.0,28.0,7.0,1265.0,1264.0,414.0,514.2721518987341
789,10.0,30.0,4.0,3156.0,2924.0,43.0,187.91313269493844
790,10.0,31.0,4.0,2078.0,2062.0,447.0,555.3472356935015
791,10.0,32.0,19.0,4301.0,4239.0,210.0,357.0217032318943
792,10.0,33.0,20.0,6053.0,6044.0,672.0,779.5531105228325
793,10.0,18.0,5.0,5865.0,5863.0,376.0,528.7692307692307
794,10.0,29.0,1.0,2509.0,1928.0,339.5,462.54927385892114
795,10.0,5.0,4.0,6703.0,6676.0,354.0,476.1643199520671
796,10.0,3.0,12.0,40286.0,40234.0,6.0,70.7181736839489
797,10.0,12.0,2.0,5208.0,5200.0,420.0,514.7130769230769
798,10.0,13.0,1.0,136498.0,119565.0,293.0,438.85977501777273
799,10.0,21.0,6.0,3450.0,3048.0,372.0,513.0249343832021
800,10.0,3.0,16.0,2987.0,2981.0,12.0,122.22978866152297
801,10.0,3.0,26.0,245.0,245.0,384.0,566.1346938775511
802,10.0,4.0,13.0,1101.0,1101.0,368.0,508.19981834695733
803,10.0,6.0,16.0,149.0,149.0,1149.0,1300.711409395973
804,10.0,10.0,10.0,1380.0,1380.0,461.5,511.32246376811594
805,10.0,10.0,27.0,2578.0,2313.0,11.0,206.00345871162992
806,10.0,10.0,28.0,479.0,477.0,462.0,570.6310272536688
807,10.0,11.0,4.0,1147.0,1146.0,422.5,578.3568935427575
808,10.0,11.0,6.0,2403.0,2374.0,16.5,250.05223251895535
809,10.0,14.0,5.0,726.0,726.0,436.5,505.6528925619835
810,10.0,17.0,4.0,5158.0,2713.0,275.0,437.70622926649463
811,10.0,17.0,18.0,198.0,198.0,761.0,757.9090909090909
812,10.0,20.0,7.0,1869.0,1868.0,277.5,391.36563169164884
813,10.0,20.0,18.0,849.0,849.0,487.0,606.7408716136631
814,10.0,21.0,15.0,267.0,237.0,738.0,881.1012658227849
815,10.0,22.0,21.0,232.0,232.0,405.5,712.2370689655172
816,10.0,23.0,5.0,658.0,658.0,476.5,596.8480243161094
817,10.0,24.0,14.0,2107.0,2100.0,303.0,392.18619047619046
818,10.0,24.0,20.0,1692.0,1692.0,471.0,627.2866430260048
819,10.0,26.0,15.0,882.0,882.0,590.0,687.8945578231293
820,10.0,32.0,3.0,4252.0,4240.0,318.0,491.26650943396226
821,10.0,32.0,21.0,2271.0,2261.0,534.0,652.8160106147723
822,10.0,32.0,22.0,3662.0,3662.0,702.0,781.6750409612234
823,10.0,33.0,17.0,2879.0,2873.0,709.0,800.9425687434738
824,10.0,7.0,22.0,1.0,1.0,1118.0,1118.0
825,10.0,1.0,7.0,3286.0,3190.0,280.5,432.1758620689655
826,10.0,2.0,6.0,5865.0,4646.0,498.5,699.5996556177357
827,10.0,3.0,15.0,11425.0,10277.0,210.0,353.197820375596
828,10.0,4.0,8.0,3076.0,2786.0,262.5,462.55635319454416
829,10.0,5.0,5.0,31802.0,24834.0,22.0,290.05315293549165
830,10.0,6.0,6.0,6503.0,3974.0,190.5,367.6502264720684
831,10.0,7.0,8.0,4002.0,3429.0,236.0,440.12452610090406
832,10.0,8.0,11.0,14491.0,10465.0,88.0,253.1437171524128
833,10.0,9.0,6.0,8319.0,8249.0,184.0,324.91841435325495
834,10.0,10.0,22.0,2753.0,2502.0,371.5,556.169864108713
835,10.0,11.0,16.0,9074.0,6182.0,279.0,492.9239728243287
836,10.0,12.0,5.0,15658.0,9849.0,238.0,406.8963346532643
837,10.0,14.0,9.0,10255.0,7804.0,49.0,215.9396463352127
838,10.0,15.0,6.0,17948.0,14733.0,76.0,306.4806896083622
839,10.0,17.0,19.0,2643.0,1803.0,1195.0,1218.8624514697726
840,10.0,18.0,10.0,20233.0,19800.0,156.0,368.05570707070706
841,10.0,20.0,4.0,8813.0,5827.0,314.0,499.42165779989705
842,10.0,21.0,7.0,5852.0,2831.0,123.0,333.8767220063582
843,10.0,22.0,3.0,5887.0,3681.0,211.0,429.6321651725075
844,10.0,23.0,3.0,4734.0,2135.0,423.0,514.3882903981265
845,10.0,24.0,4.0,5696.0,5573.0,77.0,287.2614390812848
846,10.0,25.0,10.0,6655.0,5124.0,126.0,269.0011709601874
847,10.0,26.0,3.0,14542.0,8871.0,24.0,291.3854131439522
848,10.0,27.0,3.0,14071.0,11296.0,129.0,487.30497521246457
849,10.0,28.0,3.0,8659.0,7779.0,263.0,533.2577452114667
850,10.0,29.0,11.0,9054.0,8780.0,7.0,163.7389521640091
851,10.0,30.0,5.0,7588.0,6568.0,86.0,180.7066077953715
852,10.0,31.0,9.0,16012.0,7100.0,208.0,443.3256338028169
853,10.0,32.0,20.0,3817.0,3637.0,187.0,613.1608468518009
854,10.0,33.0,22.0,23868.0,18239.0,55.0,488.4583036350677
855,10.0,19.0,3.0,6581.0,5631.0,209.0,355.85988279168885
856,10.0,17.0,20.0,18.0,17.0,282.0,355.4117647058824
857,10.0,13.0,17.0,12264.0,12134.0,383.0,731.1431514751937
858,11.0,1.0,4.0,13944.0,13693.0,21.0,242.96918133352807
859,11.0,2.0,2.0,3750.0,3630.0,102.0,274.10633608815425
860,11.0,3.0,2.0,1055.0,1047.0,139.0,329.65616045845275
861,11.0,4.0,2.0,8703.0,8217.0,229.0,354.0401606425703
862,11.0,5.0,2.0,14270.0,13916.0,17.0,183.42799655073296
863,11.0,6.0,3.0,4026.0,3970.0,25.0,231.0272040302267
864,11.0,7.0,2.0,4124.0,4015.0,135.0,274.2899128268991
865,11.0,8.0,2.0,9822.0,9600.0,30.0,260.2471875
866,11.0,9.0,2.0,1733.0,1700.0,37.0,255.3770588235294
867,11.0,10.0,4.0,2255.0,2232.0,45.5,330.93279569892474
868,11.0,11.0,2.0,5008.0,4950.0,18.0,237.4147474747475
869,11.0,12.0,3.0,1507.0,1406.0,221.5,343.6216216216216
870,11.0,13.0,2.0,3815.0,3761.0,70.0,299.68572188247805
871,11.0,14.0,3.0,5662.0,5404.0,77.0,442.11084381939304
872,11.0,15.0,3.0,8629.0,8407.0,30.0,223.31533246104436
873,11.0,16.0,2.0,850.0,830.0,388.0,517.7096385542169
874,11.0,17.0,2.0,2871.0,2778.0,19.0,187.67710583153348
875,11.0,18.0,2.0,10285.0,10101.0,17.0,125.27710127710128
876,11.0,19.0,2.0,4312.0,4226.0,171.0,446.15168007572174
877,11.0,20.0,2.0,1658.0,1612.0,15.5,136.2803970223325
878,11.0,21.0,2.0,3178.0,3145.0,80.0,305.60953895071543
879,11.0,22.0,4.0,3880.0,3711.0,17.0,191.53327943950418
880,11.0,26.0,2.0,2398.0,2389.0,545.0,663.1063206362495
881,11.0,27.0,2.0,4215.0,4150.0,25.0,339.94457831325303
882,11.0,29.0,1.0,1906.0,1895.0,659.0,774.9150395778364
883,11.0,30.0,1.0,1557.0,1534.0,68.0,448.5560625814863
884,11.0,32.0,1.0,2415.0,2389.0,122.0,274.1494349100042
885,11.0,24.0,2.0,1739.0,1684.0,20.0,185.8081947743468
886,11.0,23.0,2.0,2353.0,2332.0,217.0,306.3434819897084
887,11.0,31.0,1.0,176.0,157.0,375.0,553.4394904458599
888,11.0,1.0,7.0,1194.0,1130.0,83.5,276.77522123893806
889,11.0,4.0,16.0,1134.0,1124.0,324.5,496.61209964412814
890,11.0,4.0,19.0,981.0,920.0,609.0,695.2554347826087
891,11.0,6.0,6.0,1007.0,986.0,28.5,263.61663286004057
892,11.0,7.0,5.0,969.0,961.0,264.0,359.97918834547346
893,11.0,8.0,5.0,2493.0,2471.0,259.0,360.47713476325373
894,11.0,10.0,8.0,883.0,857.0,176.0,328.4200700116686
895,11.0,11.0,8.0,2.0,2.0,1255.0,1255.0
896,11.0,11.0,11.0,285.0,284.0,674.5,685.0246478873239
897,11.0,13.0,8.0,1560.0,1537.0,31.0,293.05139882888744
898,11.0,13.0,11.0,422.0,414.0,13.0,250.01932367149757
899,11.0,15.0,14.0,864.0,841.0,28.0,392.3103448275862
900,11.0,17.0,6.0,434.0,413.0,289.0,582.6949152542373
901,11.0,17.0,8.0,407.0,377.0,118.0,270.81697612732097
902,11.0,17.0,11.0,340.0,323.0,37.0,343.64396284829724
903,11.0,26.0,5.0,269.0,269.0,550.0,599.4832713754647
904,11.0,26.0,12.0,308.0,298.0,538.5,738.4093959731543
905,11.0,27.0,5.0,568.0,562.0,358.5,472.1814946619217
906,11.0,29.0,9.0,272.0,271.0,927.0,1021.0922509225093
907,11.0,21.0,7.0,595.0,573.0,170.0,282.18150087260034
908,11.0,27.0,13.0,179.0,179.0,246.0,291.10614525139664
909,11.0,23.0,9.0,298.0,294.0,31.0,133.12585034013605
910,11.0,1.0,19.0,166.0,163.0,602.0,970.3374233128834
911,11.0,4.0,13.0,1629.0,1583.0,31.0,214.56032849020846
912,11.0,16.0,6.0,819.0,805.0,17.0,291.86583850931675
913,11.0,16.0,9.0,4130.0,4070.0,79.5,299.87714987714986
914,11.0,1.0,3.0,1539.0,1533.0,583.0,721.2941943900848
915,11.0,2.0,4.0,2777.0,2618.0,380.0,506.8414820473644
916,11.0,3.0,3.0,3589.0,3537.0,473.0,512.3740458015267
917,11.0,4.0,3.0,3191.0,1645.0,473.0,617.6899696048632
918,11.0,5.0,3.0,4962.0,4926.0,797.0,1002.4486398700772
919,11.0,6.0,4.0,8948.0,7848.0,399.5,566.0751783893986
920,11.0,7.0,3.0,3052.0,3010.0,529.0,585.7033222591363
921,11.0,8.0,4.0,14212.0,14091.0,549.0,709.8422397274857
922,11.0,8.0,6.0,3581.0,3565.0,1058.0,1158.0681626928472
923,11.0,9.0,3.0,9775.0,7990.0,365.0,446.5749687108886
924,11.0,10.0,3.0,359.0,337.0,259.0,444.5994065281899
925,11.0,11.0,3.0,376.0,374.0,647.5,802.2352941176471
926,11.0,12.0,4.0,309.0,306.0,287.0,403.562091503268
927,11.0,13.0,3.0,4437.0,4334.0,262.5,508.68643285648363
928,11.0,13.0,6.0,978.0,965.0,411.0,560.1720207253886
929,11.0,13.0,7.0,2190.0,2183.0,322.0,382.29134218964725
930,11.0,13.0,9.0,2325.0,2183.0,626.0,750.2203389830509
931,11.0,14.0,9.0,6411.0,6396.0,437.5,668.067698561601
932,11.0,15.0,4.0,3547.0,3302.0,498.5,783.3924894003634
933,11.0,16.0,3.0,5203.0,4916.0,494.0,601.5240032546786
934,11.0,17.0,3.0,4421.0,4349.0,485.0,542.4633249022764
935,11.0,18.0,3.0,6456.0,6344.0,394.0,543.2131147540983
936,11.0,19.0,3.0,4499.0,4446.0,407.0,547.7109761583446
937,11.0,20.0,3.0,5709.0,5669.0,360.0,480.1257717410478
938,11.0,20.0,5.0,3072.0,2885.0,357.0,420.9025996533795
939,11.0,21.0,3.0,9732.0,9526.0,608.5,756.8798026453916
940,11.0,22.0,3.0,266.0,266.0,375.0,528.8571428571429
941,11.0,23.0,3.0,3924.0,3905.0,365.0,444.34775928297057
942,11.0,24.0,3.0,5264.0,5052.0,90.0,245.97565320665083
943,11.0,26.0,3.0,5871.0,5841.0,554.0,662.0308166409861
944,11.0,27.0,3.0,8747.0,8607.0,1569.0,1591.6506332055303
945,11.0,29.0,2.0,7877.0,7226.0,1042.5,1021.5765292001107
946,11.0,30.0,3.0,6495.0,5954.0,588.0,833.5189788377561
947,11.0,31.0,3.0,3702.0,3457.0,331.0,472.07839166907723
948,11.0,32.0,2.0,3748.0,3725.0,367.0,577.0582550335571
949,11.0,16.0,10.0,9297.0,9221.0,94.0,316.16234681704805
950,12.0,1.0,2.0,2892.0,2884.0,281.5,392.9601248266297
951,12.0,2.0,2.0,2983.0,2969.0,286.0,411.4442573256989
952,12.0,3.0,3.0,1476.0,1467.0,229.0,373.8616223585549
953,12.0,4.0,2.0,4213.0,4199.0,180.0,326.42176708740175
954,12.0,6.0,2.0,1899.0,1838.0,130.0,218.39880304679
955,12.0,7.0,3.0,1351.0,1349.0,200.0,314.66345441067455
956,12.0,8.0,2.0,1678.0,1671.0,224.0,324.91023339317775
957,12.0,9.0,2.0,50.0,50.0,560.0,595.84
958,12.0,10.0,2.0,1025.0,1014.0,213.5,340.02268244575936
959,12.0,11.0,2.0,1157.0,1150.0,289.0,369.0130434782609
960,12.0,11.0,5.0,318.0,317.0,255.0,614.839116719243
961,12.0,12.0,2.0,603.0,602.0,316.5,471.86212624584715
962,12.0,13.0,2.0,809.0,809.0,560.0,757.6353522867738
963,12.0,14.0,2.0,785.0,785.0,332.0,470.56942675159235
964,12.0,15.0,2.0,750.0,739.0,185.0,267.06495263870096
965,12.0,15.0,7.0,397.0,397.0,287.0,643.8312342569269
966,12.0,18.0,2.0,632.0,632.0,425.0,547.9367088607595
967,12.0,19.0,2.0,2633.0,2630.0,338.5,553.4163498098859
968,12.0,20.0,2.0,901.0,894.0,214.0,395.54586129753915
969,12.0,21.0,2.0,831.0,810.0,425.5,719.0802469135803
970,12.0,22.0,2.0,1300.0,1295.0,235.0,346.66949806949805
971,12.0,16.0,2.0,109.0,107.0,205.0,267.4672897196262
972,12.0,17.0,2.0,97.0,97.0,217.0,400.0927835051546
973,12.0,5.0,3.0,3110.0,3040.0,60.0,273.1595394736842
974,12.0,3.0,6.0,358.0,353.0,427.0,623.4022662889519
975,12.0,1.0,4.0,2535.0,2452.0,230.0,440.53955954323004
976,12.0,1.0,5.0,211.0,193.0,900.0,1200.6891191709844
977,12.0,1.0,6.0,15.0,15.0,1208.0,1178.0666666666666
978,12.0,1.0,7.0,197.0,188.0,85.5,563.0053191489362
979,12.0,1.0,8.0,72.0,70.0,260.0,409.75714285714287
980,12.0,1.0,9.0,73.0,73.0,163.0,318.43835616438355
981,12.0,1.0,14.0,1.0,1.0,402.0,402.0
982,12.0,2.0,4.0,5924.0,4105.0,112.0,282.13154689403166
983,12.0,3.0,4.0,1992.0,1937.0,304.0,588.9024264326277
984,12.0,3.0,7.0,601.0,601.0,430.0,779.8752079866889
985,12.0,3.0,8.0,479.0,356.0,346.0,832.4157303370787
986,12.0,3.0,9.0,234.0,229.0,314.0,544.7554585152839
987,12.0,3.0,11.0,163.0,163.0,120.0,311.53374233128835
988,12.0,3.0,12.0,224.0,212.0,235.5,588.561320754717
989,12.0,3.0,13.0,66.0,66.0,331.5,582.3181818181819
990,12.0,4.0,4.0,29928.0,28597.0,27.0,88.45284470398992
991,12.0,4.0,5.0,295.0,294.0,236.0,730.3707482993198
992,12.0,4.0,6.0,77.0,77.0,334.0,638.8961038961039
993,12.0,4.0,7.0,360.0,355.0,835.0,1124.1830985915492
994,12.0,4.0,8.0,113.0,113.0,221.0,538.8407079646017
995,12.0,4.0,9.0,484.0,369.0,127.0,465.81029810298105
996,12.0,4.0,10.0,380.0,324.0,192.0,386.5246913580247
997,12.0,4.0,11.0,127.0,127.0,861.0,1355.763779527559
998,12.0,6.0,3.0,3352.0,2547.0,345.0,582.8276403612093
999,12.0,7.0,4.0,1662.0,1632.0,368.0,651.7585784313726
1000,12.0,8.0,3.0,1703.0,1669.0,456.0,693.4104254044338
1001,12.0,8.0,4.0,27.0,27.0,1308.0,1144.111111111111
1002,12.0,8.0,5.0,104.0,101.0,258.0,636.5841584158416
1003,12.0,8.0,10.0,76.0,76.0,1869.0,1630.0
1004,12.0,8.0,11.0,15.0,15.0,168.0,546.7333333333333
1005,12.0,9.0,3.0,334.0,327.0,311.0,557.9480122324159
1006,12.0,9.0,6.0,15.0,15.0,352.0,548.2666666666667
1007,12.0,10.0,3.0,3308.0,2097.0,115.0,341.7110157367668
1008,12.0,11.0,3.0,1643.0,1503.0,354.0,611.7079174983367
1009,12.0,11.0,6.0,775.0,633.0,90.0,441.34123222748815
1010,12.0,12.0,3.0,1653.0,1651.0,330.0,587.1708055723803
1011,12.0,12.0,4.0,395.0,389.0,407.0,727.0642673521851
1012,12.0,13.0,3.0,1603.0,1547.0,529.0,813.4182288299935
1013,12.0,13.0,4.0,15.0,15.0,867.0,1103.8666666666666
1014,12.0,13.0,5.0,1.0,1.0,1423.0,1423.0
1015,12.0,14.0,3.0,1355.0,1348.0,215.0,410.10979228486644
1016,12.0,14.0,7.0,6.0,6.0,298.0,337.1666666666667
1017,12.0,15.0,3.0,1549.0,1329.0,19.0,120.3581640331076
1018,12.0,15.0,8.0,990.0,726.0,129.5,511.2190082644628
1019,12.0,18.0,3.0,954.0,953.0,416.0,675.5802728226653
1020,12.0,19.0,3.0,5983.0,5859.0,725.0,1001.6784434203789
1021,12.0,19.0,6.0,139.0,139.0,988.0,1373.8705035971223
1022,12.0,19.0,7.0,5.0,5.0,829.0,1064.8
1023,12.0,20.0,3.0,1293.0,1266.0,467.0,720.0608214849921
1024,12.0,20.0,6.0,15.0,15.0,1474.0,1531.8
1025,12.0,20.0,7.0,2.0,2.0,638.5,638.5
1026,12.0,21.0,3.0,1209.0,932.0,633.5,886.3669527896996
1027,12.0,22.0,3.0,1294.0,1289.0,371.0,519.6726144297905
1028,12.0,2.0,8.0,12.0,12.0,251.5,405.25
1029,12.0,3.0,16.0,8.0,8.0,361.5,793.25
1030,12.0,3.0,18.0,20.0,19.0,1182.0,1241.0526315789473
1031,12.0,3.0,19.0,31.0,31.0,213.0,602.0
1032,12.0,5.0,5.0,48.0,47.0,935.0,1061.340425531915
1033,12.0,6.0,9.0,18.0,17.0,643.0,937.5294117647059
1034,12.0,9.0,4.0,93.0,93.0,1176.0,1335.1182795698924
1035,12.0,9.0,5.0,27.0,27.0,911.0,976.9629629629629
1036,12.0,9.0,7.0,0.0,0.0,-1.0,-1.0
1037,12.0,12.0,5.0,265.0,263.0,376.0,614.8022813688212
1038,12.0,13.0,6.0,15.0,15.0,170.0,421.73333333333335
1039,12.0,13.0,8.0,18.0,18.0,693.5,617.5
1040,12.0,13.0,11.0,0.0,0.0,-1.0,-1.0
1041,12.0,15.0,4.0,219.0,180.0,75.0,305.3833333333333
1042,12.0,16.0,3.0,181.0,127.0,111.0,264.0472440944882
1043,12.0,17.0,3.0,104.0,92.0,181.5,440.0869565217391
1044,12.0,19.0,4.0,25.0,25.0,834.0,1047.72
1045,12.0,1.0,13.0,20.0,20.0,369.5,595.3
1046,12.0,3.0,10.0,118.0,113.0,72.0,208.6283185840708
1047,12.0,4.0,12.0,8.0,8.0,899.0,1044.5
1048,12.0,6.0,8.0,17.0,17.0,1173.0,1142.5882352941176
1049,12.0,8.0,8.0,27.0,27.0,709.0,796.4074074074074
1050,12.0,8.0,9.0,2.0,2.0,779.5,779.5
1051,12.0,15.0,5.0,70.0,69.0,208.0,397.4782608695652
1052,12.0,19.0,5.0,0.0,0.0,-1.0,-1.0
1053,12.0,19.0,8.0,28.0,28.0,663.5,920.3571428571429
1054,12.0,20.0,4.0,59.0,56.0,108.5,279.17857142857144
1055,12.0,1.0,11.0,16.0,16.0,436.5,612.75
1056,12.0,1.0,12.0,19.0,19.0,353.0,722.0
1057,12.0,2.0,7.0,54.0,54.0,762.5,862.7222222222222
1058,12.0,3.0,14.0,24.0,23.0,334.0,456.6521739130435
1059,12.0,3.0,15.0,0.0,0.0,-1.0,-1.0
1060,12.0,13.0,7.0,0.0,0.0,-1.0,-1.0
1061,12.0,13.0,9.0,0.0,0.0,-1.0,-1.0
1062,12.0,13.0,10.0,51.0,51.0,384.0,642.7254901960785
1063,12.0,13.0,12.0,18.0,18.0,206.0,366.94444444444446
1064,12.0,14.0,5.0,75.0,73.0,107.0,213.91780821917808
1065,12.0,15.0,9.0,136.0,133.0,53.0,135.74436090225564
1066,12.0,15.0,10.0,13.0,13.0,226.0,433.6923076923077
1067,12.0,1.0,10.0,0.0,0.0,-1.0,-1.0
1068,12.0,3.0,17.0,3.0,3.0,370.0,652.6666666666666
1069,12.0,6.0,6.0,14.0,13.0,679.0,1036.1538461538462
1070,12.0,6.0,7.0,0.0,0.0,-1.0,-1.0
1071,12.0,13.0,13.0,0.0,0.0,-1.0,-1.0
1072,12.0,20.0,5.0,2.0,2.0,58.0,58.0
1073,12.0,2.0,5.0,60.0,56.0,112.0,154.10714285714286
1074,12.0,6.0,4.0,291.0,242.0,96.0,136.0909090909091
1075,12.0,6.0,5.0,177.0,163.0,100.0,128.70552147239263
1076,12.0,12.0,7.0,4.0,4.0,802.0,699.0
1077,12.0,19.0,9.0,4.0,4.0,674.5,801.0
1078,12.0,12.0,6.0,4.0,4.0,580.0,589.25
1079,12.0,14.0,4.0,10.0,10.0,109.5,169.3
1080,12.0,14.0,6.0,0.0,0.0,-1.0,-1.0
1081,12.0,2.0,6.0,7.0,7.0,150.0,98.0
1082,12.0,5.0,6.0,2.0,2.0,312.5,312.5
