,state_code,dist_code,court_no,total_cases,total_valid_cases,median_decision_days,mean_decision_days
1083,13.0,1.0,2.0,40467.0,39331.0,36.0,313.16188248455416
1084,13.0,2.0,2.0,40037.0,38848.0,31.0,219.34315794892916
1085,13.0,3.0,2.0,37737.0,35825.0,32.0,160.25621772505235
1086,13.0,4.0,2.0,16737.0,15841.0,40.0,276.68537339814407
1087,13.0,5.0,2.0,10283.0,9630.0,22.0,203.06510903426792
1088,13.0,6.0,2.0,33803.0,32837.0,118.0,384.8353077321314
1089,13.0,7.0,2.0,19829.0,19223.0,55.0,351.8661499245695
1090,13.0,8.0,2.0,55279.0,53287.0,19.0,154.73911085255315
1091,13.0,9.0,2.0,19152.0,17955.0,33.0,244.37387914230018
1092,13.0,10.0,2.0,20401.0,19369.0,30.0,250.4186586813981
1093,13.0,10.0,9.0,200.0,200.0,874.5,1012.59
1094,13.0,11.0,2.0,2985.0,2852.0,21.0,160.8429172510519
1095,13.0,12.0,2.0,19793.0,19472.0,27.0,196.46523212818406
1096,13.0,13.0,2.0,15775.0,14711.0,27.0,180.27510026510774
1097,13.0,14.0,2.0,11937.0,11534.0,94.0,364.27509970521936
1098,13.0,15.0,2.0,10955.0,10605.0,30.0,224.47345591702026
1099,13.0,16.0,2.0,24180.0,23228.0,26.0,223.80088686068538
1100,13.0,17.0,2.0,11566.0,11301.0,78.0,341.54172197150695
1101,13.0,18.0,2.0,33208.0,30001.0,28.0,250.79807339755342
1102,13.0,19.0,2.0,31638.0,31189.0,105.0,373.153259161884
1103,13.0,20.0,2.0,39260.0,37624.0,16.0,139.22118860301936
1104,13.0,21.0,2.0,9174.0,8860.0,157.0,339.1492099322799
1105,13.0,23.0,2.0,9045.0,8900.0,89.0,332.84719101123596
1106,13.0,24.0,2.0,40401.0,38746.0,29.0,201.11113405254736
1107,13.0,25.0,2.0,28072.0,24750.0,48.0,242.64816161616162
1108,13.0,26.0,2.0,36387.0,35433.0,27.0,196.38088787288686
1109,13.0,27.0,2.0,14939.0,14371.0,109.0,293.05225801962285
1110,13.0,28.0,2.0,9958.0,9549.0,41.0,206.46360875484345
1111,13.0,29.0,2.0,30027.0,29233.0,24.0,200.24031060787468
1112,13.0,30.0,2.0,49362.0,48386.0,32.0,239.61131318976564
1113,13.0,31.0,2.0,17139.0,15016.0,26.0,171.6723494938732
1114,13.0,33.0,2.0,18271.0,17169.0,102.0,314.28009785077757
1115,13.0,34.0,2.0,19334.0,17939.0,45.0,206.1177880595351
1116,13.0,35.0,2.0,12727.0,12599.0,17.0,98.00523851099294
1117,13.0,36.0,2.0,19406.0,18285.0,31.0,198.56302980585178
1118,13.0,38.0,2.0,9362.0,8842.0,23.0,169.1630852748247
1119,13.0,39.0,2.0,11373.0,10774.0,33.0,175.9343790607017
1120,13.0,40.0,2.0,12219.0,11904.0,64.0,326.8120799731183
1121,13.0,41.0,2.0,6406.0,6343.0,195.0,342.00867097587894
1122,13.0,42.0,2.0,9667.0,9118.0,36.0,225.9939679754332
1123,13.0,43.0,2.0,28024.0,26808.0,24.0,135.49328558639212
1124,13.0,44.0,2.0,14965.0,14376.0,26.0,191.96772398441848
1125,13.0,45.0,2.0,6577.0,6282.0,39.0,243.55905762496022
1126,13.0,46.0,2.0,10582.0,10448.0,93.0,363.1646248085758
1127,13.0,47.0,2.0,21517.0,21107.0,38.0,185.85256076183256
1128,13.0,48.0,2.0,45106.0,42059.0,33.0,203.2826030100573
1129,13.0,49.0,2.0,15320.0,14485.0,113.0,271.76016568864344
1130,13.0,50.0,2.0,17272.0,16438.0,82.0,330.5299914831488
1131,13.0,52.0,2.0,13313.0,12781.0,27.0,177.47797511931773
1132,13.0,53.0,2.0,27937.0,27253.0,34.0,174.71672843356694
1133,13.0,55.0,2.0,12779.0,12279.0,354.0,581.465998859842
1134,13.0,56.0,2.0,24281.0,22393.0,26.0,200.91756352431563
1135,13.0,57.0,2.0,31853.0,31151.0,48.0,261.3586401720651
1136,13.0,58.0,2.0,23435.0,22551.0,39.0,313.63496075562057
1137,13.0,59.0,2.0,8325.0,7908.0,98.0,275.94436014162875
1138,13.0,60.0,2.0,8547.0,8236.0,30.0,255.63938805245266
1139,13.0,61.0,2.0,17125.0,16402.0,50.0,266.51310815754175
1140,13.0,62.0,2.0,22414.0,19685.0,32.0,187.23733807467616
1141,13.0,63.0,2.0,13697.0,12955.0,32.0,197.87827093786183
1142,13.0,64.0,2.0,12880.0,11866.0,28.0,207.83802460812404
1143,13.0,65.0,2.0,13564.0,13331.0,134.0,323.782987022729
1144,13.0,67.0,2.0,4447.0,4302.0,30.0,179.53835425383542
1145,13.0,68.0,2.0,11503.0,11085.0,69.0,354.12882273342353
1146,13.0,69.0,2.0,10905.0,10607.0,163.0,449.76779485245595
1147,13.0,70.0,2.0,12980.0,12713.0,262.0,431.02021552741286
1148,13.0,71.0,2.0,8484.0,7961.0,44.0,276.7792990830298
1149,13.0,73.0,1.0,13204.0,12861.0,28.0,237.83173936707877
1150,13.0,74.0,7.0,2437.0,2212.0,26.0,219.8024412296564
1151,13.0,75.0,1.0,1416.0,1415.0,675.0,921.773851590106
1152,13.0,76.0,1.0,608.0,608.0,190.0,518.2138157894736
1153,13.0,22.0,2.0,8932.0,8336.0,30.0,202.9060700575816
1154,13.0,51.0,2.0,19818.0,18687.0,28.0,207.90950928452935
1155,13.0,66.0,2.0,23796.0,22788.0,115.0,388.6456468316658
1156,13.0,54.0,2.0,35335.0,34437.0,29.0,180.15140691697883
1157,13.0,37.0,2.0,7854.0,7192.0,20.0,159.76459955506118
1158,13.0,47.0,8.0,907.0,907.0,338.0,526.7585446527012
1159,13.0,48.0,9.0,193.0,193.0,438.0,796.0569948186528
1160,13.0,48.0,11.0,212.0,212.0,485.5,726.1698113207547
1161,13.0,57.0,8.0,345.0,345.0,613.0,797.1188405797102
1162,13.0,59.0,7.0,595.0,594.0,339.5,560.4494949494949
1163,13.0,60.0,7.0,932.0,932.0,568.0,634.925965665236
1164,13.0,74.0,1.0,1056.0,1040.0,345.0,583.8288461538461
1165,13.0,76.0,8.0,3063.0,3054.0,575.0,858.464309102816
1166,13.0,1.0,3.0,87942.0,76242.0,88.0,311.97987985624724
1167,13.0,2.0,3.0,63569.0,57496.0,33.0,251.88498330318632
1168,13.0,3.0,3.0,142515.0,105061.0,58.0,177.29303928194096
1169,13.0,4.0,3.0,27959.0,26905.0,264.0,484.84820665303846
1170,13.0,5.0,3.0,25111.0,19063.0,58.0,257.91276294392276
1171,13.0,6.0,3.0,143980.0,138563.0,93.0,270.81788789215017
1172,13.0,7.0,3.0,48870.0,46214.0,50.0,301.56991387891117
1173,13.0,8.0,3.0,79199.0,69333.0,235.0,414.7044985793201
1174,13.0,9.0,3.0,52425.0,32469.0,68.0,328.894668760972
1175,13.0,10.0,3.0,23426.0,22987.0,165.0,361.76421455605345
1176,13.0,10.0,8.0,883.0,760.0,200.5,281.0407894736842
1177,13.0,11.0,3.0,10342.0,10195.0,193.0,338.29092692496323
1178,13.0,12.0,3.0,57819.0,51729.0,78.0,322.9912041601423
1179,13.0,13.0,3.0,28024.0,24767.0,76.0,241.35159688294908
1180,13.0,14.0,3.0,19311.0,16562.0,108.0,329.4570100229441
1181,13.0,15.0,3.0,30901.0,26186.0,145.0,417.519361490873
1182,13.0,16.0,3.0,39915.0,26570.0,76.0,313.97583741061345
1183,13.0,17.0,3.0,10788.0,9969.0,103.0,359.89427224395627
1184,13.0,18.0,3.0,72456.0,48078.0,219.0,384.62009650983816
1185,13.0,20.0,4.0,157910.0,127694.0,140.0,275.2310132034395
1186,13.0,21.0,3.0,13729.0,4817.0,550.0,682.2293958895578
1187,13.0,22.0,3.0,35040.0,32031.0,45.0,237.3233117917018
1188,13.0,23.0,3.0,8858.0,6625.0,278.0,465.1412830188679
1189,13.0,24.0,3.0,77449.0,67956.0,345.0,504.28099064100303
1190,13.0,25.0,3.0,51936.0,42028.0,66.0,249.03036071190635
1191,13.0,26.0,3.0,38936.0,37844.0,294.0,488.123348483247
1192,13.0,27.0,3.0,21044.0,19517.0,81.0,283.8789260644566
1193,13.0,28.0,3.0,4240.0,3864.0,122.0,286.96092132505174
1194,13.0,29.0,3.0,61870.0,57733.0,50.0,201.8760847349003
1195,13.0,30.0,3.0,96264.0,88888.0,54.0,225.35373728737287
1196,13.0,30.0,9.0,7342.0,3670.0,26.0,209.01471389645778
1197,13.0,31.0,5.0,60647.0,58835.0,19.0,226.02843545508625
1198,13.0,33.0,4.0,11519.0,8920.0,257.0,489.15459641255603
1199,13.0,34.0,3.0,29839.0,26368.0,64.0,220.04285497572815
1200,13.0,35.0,3.0,12011.0,11162.0,98.0,226.0591291883175
1201,13.0,36.0,3.0,53179.0,49982.0,16.0,138.0184066263855
1202,13.0,38.0,3.0,16978.0,13278.0,21.0,155.763367977105
1203,13.0,39.0,3.0,19948.0,17369.0,138.0,257.6976222004721
1204,13.0,40.0,3.0,23859.0,22607.0,350.0,601.0298580085814
1205,13.0,41.0,3.0,2085.0,2063.0,260.0,446.0111488124091
1206,13.0,42.0,3.0,21601.0,14930.0,342.0,505.8875418620228
1207,13.0,43.0,3.0,49955.0,39045.0,52.0,186.2945063388398
1208,13.0,44.0,3.0,20070.0,18573.0,24.0,161.58595811123675
1209,13.0,45.0,3.0,14849.0,13007.0,178.0,307.45221803644193
1210,13.0,46.0,3.0,27753.0,26880.0,45.0,250.88671875
1211,13.0,47.0,3.0,12317.0,11872.0,161.0,391.10149932614553
1212,13.0,48.0,3.0,60590.0,39494.0,59.0,250.02463665366892
1213,13.0,49.0,3.0,36895.0,34198.0,16.0,212.08529738581203
1214,13.0,50.0,3.0,29856.0,25589.0,16.0,419.5539489624448
1215,13.0,51.0,3.0,53401.0,41679.0,48.0,206.12411526188248
1216,13.0,52.0,3.0,21984.0,19055.0,57.0,413.50312254001574
1217,13.0,53.0,3.0,119287.0,104618.0,95.0,237.31541417346918
1218,13.0,54.0,3.0,83074.0,65896.0,32.0,165.98760167536724
1219,13.0,55.0,3.0,28981.0,27219.0,45.0,241.27109739520188
1220,13.0,56.0,3.0,62460.0,54559.0,29.0,180.853076486006
1221,13.0,57.0,3.0,34778.0,33735.0,306.0,466.86056024899955
1222,13.0,58.0,3.0,36953.0,28474.0,55.0,404.20225468848776
1223,13.0,59.0,3.0,19060.0,17013.0,39.0,224.8789749015459
1224,13.0,60.0,3.0,28174.0,27036.0,123.0,328.7789243971002
1225,13.0,61.0,3.0,38484.0,32571.0,80.0,317.09189155997666
1226,13.0,62.0,3.0,61289.0,45685.0,209.0,513.1211776294189
1227,13.0,63.0,3.0,18934.0,17080.0,49.0,204.51621779859485
1228,13.0,64.0,3.0,12152.0,11388.0,12.0,173.89866526167896
1229,13.0,65.0,3.0,21803.0,20815.0,53.0,199.07153495075667
1230,13.0,65.0,8.0,728.0,728.0,992.5,1217.9436813186812
1231,13.0,66.0,3.0,72007.0,55460.0,22.0,213.77861521817528
1232,13.0,67.0,3.0,9327.0,9120.0,71.0,233.4952850877193
1233,13.0,68.0,3.0,43448.0,38255.0,102.0,333.39542543458373
1234,13.0,69.0,3.0,14645.0,12832.0,84.0,373.1136221945137
1235,13.0,69.0,7.0,296.0,294.0,730.0,962.6326530612245
1236,13.0,70.0,3.0,7510.0,7226.0,46.0,318.35053971768616
1237,13.0,71.0,3.0,21934.0,19361.0,107.0,347.8546046175301
1238,13.0,73.0,4.0,20387.0,19921.0,18.0,376.9707344008835
1239,13.0,75.0,2.0,911.0,911.0,893.0,1019.9066959385291
1240,13.0,76.0,2.0,1653.0,1647.0,380.0,693.1299332119004
1241,13.0,74.0,10.0,3007.0,2646.0,173.0,148.8718820861678
1242,13.0,2.0,10.0,619.0,539.0,5.0,247.58441558441558
1243,13.0,2.0,11.0,764.0,439.0,98.0,505.74259681093395
1244,13.0,3.0,9.0,3680.0,2778.0,12.0,121.31929445644349
1245,13.0,23.0,7.0,245.0,245.0,722.0,975.5224489795918
1246,13.0,27.0,8.0,10023.0,6017.0,43.0,75.66561409340203
1247,13.0,27.0,9.0,17212.0,8091.0,15.0,55.34383883327153
1248,13.0,31.0,6.0,4263.0,3477.0,214.0,603.0330744895025
1249,13.0,34.0,6.0,2488.0,2385.0,383.0,660.1358490566038
1250,13.0,39.0,9.0,1213.0,946.0,10.0,127.96828752642706
1251,13.0,47.0,9.0,6888.0,6865.0,497.0,690.446030589949
1252,13.0,48.0,8.0,1055.0,1046.0,333.0,804.2418738049713
1253,13.0,48.0,12.0,850.0,830.0,805.0,874.7048192771084
1254,13.0,57.0,9.0,3671.0,3659.0,254.0,559.8420333424433
1255,13.0,66.0,13.0,7285.0,2634.0,41.0,269.4958238420653
1256,13.0,74.0,2.0,10855.0,10658.0,444.0,626.6330455995496
1257,13.0,76.0,9.0,22751.0,21972.0,614.0,867.6759967231021
1258,13.0,19.0,3.0,26098.0,25821.0,474.0,662.1598698733588
1259,14.0,2.0,1.0,31815.0,31285.0,70.0,262.85181396835543
1260,14.0,3.0,1.0,35080.0,34673.0,109.0,242.0566434978225
1261,14.0,5.0,1.0,54876.0,54387.0,183.0,303.38209498593415
1262,14.0,6.0,1.0,63001.0,60707.0,104.0,250.48299207669626
1263,14.0,8.0,1.0,22000.0,21558.0,128.0,292.38384822339737
1264,14.0,9.0,1.0,18622.0,18289.0,72.0,255.6421346164361
1265,14.0,10.0,1.0,27377.0,24467.0,114.0,251.88302611681038
1266,14.0,12.0,1.0,33462.0,33062.0,82.0,230.97023773516423
1267,14.0,16.0,1.0,21507.0,20233.0,72.0,228.15094153116198
1268,14.0,18.0,1.0,23277.0,22827.0,69.0,256.2989880404784
1269,14.0,1.0,1.0,43762.0,36569.0,125.0,284.81265552790614
1270,14.0,4.0,12.0,5148.0,5104.0,137.0,391.7266849529781
1271,14.0,7.0,2.0,38586.0,38218.0,180.0,312.9327803652729
1272,14.0,13.0,1.0,36188.0,35137.0,142.0,286.28895466317556
1273,14.0,17.0,1.0,28755.0,28249.0,77.0,241.96927324861056
1274,14.0,11.0,1.0,23056.0,22211.0,84.0,272.2425825041646
1275,14.0,14.0,1.0,19302.0,18664.0,87.0,216.69449207029575
1276,14.0,15.0,1.0,24488.0,20883.0,49.0,237.95757314562084
1277,14.0,19.0,1.0,20277.0,19424.0,60.0,195.57068574958814
1278,14.0,20.0,1.0,25482.0,25162.0,97.0,278.9234957475558
1279,14.0,23.0,1.0,23195.0,22861.0,168.0,289.1455316915271
1280,14.0,3.0,2.0,4949.0,4855.0,197.0,409.80926879505665
1281,14.0,3.0,4.0,61884.0,58349.0,123.0,286.4842242369192
1282,14.0,7.0,4.0,83658.0,77822.0,83.0,226.90068361131813
1283,14.0,7.0,5.0,19951.0,18947.0,59.0,234.56336095424078
1284,14.0,8.0,5.0,23323.0,21591.0,256.0,341.9975452734936
1285,14.0,9.0,5.0,32529.0,23964.0,173.0,302.54172926055753
1286,14.0,13.0,5.0,38375.0,34331.0,212.0,394.7915003932306
1287,14.0,16.0,4.0,29896.0,28046.0,156.0,306.5111602367539
1288,14.0,19.0,6.0,8232.0,8016.0,577.0,662.937000998004
1289,14.0,23.0,7.0,3528.0,3229.0,497.0,577.0687519355838
1290,14.0,8.0,4.0,25453.0,24389.0,143.0,319.27557505432776
1291,14.0,4.0,6.0,32475.0,27418.0,265.0,405.71270698081554
1292,14.0,4.0,7.0,11101.0,9423.0,162.0,317.81481481481484
1293,14.0,4.0,8.0,5165.0,4024.0,129.0,258.4165009940358
1294,14.0,4.0,9.0,2715.0,2451.0,243.0,387.4006527947776
1295,14.0,12.0,5.0,4457.0,3794.0,335.5,525.8568792830786
1296,14.0,17.0,7.0,1719.0,1578.0,355.5,594.1875792141952
1297,15.0,2.0,2.0,2215.0,1844.0,180.0,303.03091106290674
1298,15.0,3.0,2.0,1698.0,1573.0,72.0,147.09599491417674
1299,15.0,6.0,2.0,1700.0,1327.0,246.0,387.3941220798794
1300,15.0,7.0,2.0,1929.0,1841.0,108.0,193.8267246061923
1301,15.0,8.0,2.0,1217.0,1093.0,294.0,426.01738334858186
1302,15.0,9.0,1.0,14387.0,13332.0,212.0,334.2227722772277
1303,15.0,13.0,2.0,1383.0,1355.0,40.0,162.59926199261992
1304,15.0,14.0,2.0,1021.0,968.0,42.0,84.80681818181819
1305,15.0,15.0,2.0,1271.0,1232.0,164.0,295.1939935064935
1306,15.0,16.0,1.0,8.0,8.0,474.0,672.25
1307,15.0,1.0,1.0,6730.0,5796.0,129.0,267.47463768115944
1308,15.0,4.0,3.0,11520.0,10132.0,106.0,285.33616265298065
1309,15.0,5.0,8.0,19122.0,18454.0,96.0,364.8431776308659
1310,15.0,2.0,6.0,825.0,822.0,258.0,393.95985401459853
1311,15.0,9.0,6.0,6921.0,6823.0,282.0,422.6889931115345
1312,15.0,9.0,13.0,14.0,14.0,1635.5,1755.7142857142858
1313,15.0,7.0,10.0,4.0,4.0,192.0,204.75
1314,15.0,1.0,7.0,2621.0,2610.0,489.0,650.2072796934866
1315,15.0,1.0,13.0,752.0,747.0,441.0,610.9812583668005
1316,15.0,4.0,7.0,1761.0,1756.0,602.5,758.1719817767654
1317,15.0,4.0,11.0,1012.0,1009.0,558.0,659.3359762140733
1318,15.0,5.0,3.0,1732.0,1725.0,232.0,375.09101449275363
1319,15.0,5.0,12.0,1908.0,1892.0,442.5,607.276955602537
1320,15.0,2.0,3.0,5893.0,3624.0,130.0,262.7003311258278
1321,15.0,3.0,3.0,5740.0,4381.0,85.0,200.47865784067565
1322,15.0,5.0,2.0,98810.0,85378.0,477.0,550.277928740425
1323,15.0,6.0,3.0,4968.0,4508.0,69.0,185.88176574977817
1324,15.0,7.0,3.0,5377.0,5149.0,58.0,145.27850067974364
1325,15.0,8.0,3.0,2577.0,1888.0,61.0,168.61546610169492
1326,15.0,9.0,3.0,20544.0,18849.0,270.0,416.0480131571967
1327,15.0,13.0,3.0,7551.0,6625.0,35.0,110.1971320754717
1328,15.0,14.0,3.0,4362.0,3396.0,39.0,119.5326855123675
1329,15.0,15.0,3.0,6747.0,6486.0,70.0,121.2827628738822
1330,15.0,16.0,2.0,124.0,124.0,485.0,712.6935483870968
1331,15.0,16.0,5.0,112.0,112.0,1181.5,990.8928571428571
1332,15.0,1.0,4.0,11838.0,10465.0,114.0,211.10186335403728
1333,15.0,4.0,4.0,25462.0,22111.0,283.0,422.1155985708471
1334,15.0,1.0,8.0,25852.0,17726.0,219.0,416.8541690172628
1335,15.0,2.0,7.0,5597.0,5336.0,175.0,342.8474512743628
1336,15.0,4.0,8.0,21119.0,17478.0,387.0,582.3122210779266
1337,15.0,5.0,11.0,17107.0,15425.0,137.0,357.439546191248
1338,15.0,5.0,15.0,15116.0,11610.0,186.0,473.7677863910422
1339,15.0,9.0,7.0,23882.0,21858.0,136.0,407.01377070180257
1340,15.0,9.0,14.0,349.0,349.0,872.0,1104.7363896848137
1341,15.0,8.0,8.0,57.0,57.0,336.0,345.3333333333333
1342,16.0,1.0,2.0,21383.0,21255.0,22.0,151.81519642437073
1343,16.0,6.0,2.0,13743.0,13706.0,18.0,124.24040566175398
1344,16.0,7.0,2.0,34941.0,34461.0,30.0,267.28118742926785
1345,16.0,8.0,2.0,7758.0,7714.0,183.0,374.1441534871662
1346,16.0,9.0,2.0,18758.0,18006.0,32.0,318.65044985005
1347,16.0,10.0,2.0,7841.0,7590.0,29.0,330.7235836627141
1348,16.0,11.0,2.0,22881.0,22781.0,29.0,251.63188622097363
1349,16.0,12.0,2.0,38009.0,37940.0,32.0,190.3297311544544
1350,16.0,14.0,3.0,25332.0,24550.0,188.0,272.5997148676171
1351,16.0,17.0,2.0,4403.0,4322.0,22.0,158.96205460434985
1352,16.0,18.0,2.0,15948.0,15735.0,43.0,254.33415951700033
1353,16.0,19.0,1.0,7596.0,7550.0,214.0,351.63907284768214
1354,16.0,20.0,1.0,64381.0,60647.0,103.0,296.59350009068874
1355,16.0,21.0,1.0,13483.0,13455.0,19.0,136.05180230397622
1356,16.0,22.0,5.0,15995.0,15704.0,28.0,241.30310748853796
1357,16.0,23.0,4.0,542.0,524.0,171.0,235.45801526717557
1358,16.0,24.0,8.0,5167.0,5093.0,388.0,580.6885921853525
1359,16.0,4.0,2.0,20047.0,19831.0,21.0,143.51348898189704
1360,16.0,2.0,3.0,24720.0,24288.0,24.0,170.90023880105403
1361,16.0,3.0,6.0,5017.0,4950.0,20.0,160.51535353535354
1362,16.0,13.0,2.0,11754.0,10870.0,16.0,162.1590616375345
1363,16.0,25.0,1.0,1389.0,1365.0,186.0,516.1098901098901
1364,16.0,2.0,7.0,9190.0,9160.0,14.0,235.5028384279476
1365,16.0,2.0,10.0,8084.0,8047.0,182.0,272.9538958618119
1366,16.0,2.0,14.0,2925.0,2875.0,306.0,458.1492173913044
1367,16.0,4.0,6.0,414.0,408.0,438.0,634.656862745098
1368,16.0,4.0,8.0,3663.0,3429.0,184.0,292.09244677748615
1369,16.0,6.0,6.0,3452.0,3428.0,22.0,121.58343057176197
1370,16.0,6.0,13.0,324.0,321.0,232.0,377.3239875389408
1371,16.0,9.0,6.0,2709.0,2699.0,315.0,514.5450166728418
1372,16.0,9.0,10.0,2107.0,2097.0,174.0,252.78779208392942
1373,16.0,11.0,6.0,433.0,433.0,266.0,364.0092378752887
1374,16.0,11.0,9.0,4473.0,4450.0,36.0,231.51168539325843
1375,16.0,12.0,6.0,5386.0,4971.0,19.0,178.02031784349225
1376,16.0,12.0,8.0,1246.0,1244.0,429.5,571.032154340836
1377,16.0,12.0,11.0,3827.0,3730.0,63.0,351.22868632707775
1378,16.0,12.0,15.0,4770.0,4707.0,77.0,252.8364138517102
1379,16.0,14.0,13.0,7672.0,7621.0,285.0,466.0144338013384
1380,16.0,17.0,6.0,2484.0,2474.0,334.0,545.9547291835084
1381,16.0,17.0,18.0,347.0,326.0,22.0,180.89877300613497
1382,16.0,18.0,18.0,2628.0,2596.0,232.5,443.0057781201849
1383,16.0,19.0,5.0,533.0,511.0,560.0,670.5792563600783
1384,16.0,19.0,9.0,861.0,836.0,335.5,458.32655502392345
1385,16.0,20.0,5.0,1098.0,1061.0,380.0,565.2723845428841
1386,16.0,20.0,7.0,13183.0,12599.0,123.0,283.4338439558695
1387,16.0,20.0,11.0,9802.0,8554.0,17.0,189.10042085574
1388,16.0,20.0,16.0,2839.0,2831.0,556.0,731.7160014129283
1389,16.0,20.0,19.0,1950.0,1809.0,183.0,342.6263128800442
1390,16.0,21.0,5.0,6356.0,6068.0,21.0,261.3894199077126
1391,16.0,22.0,1.0,1799.0,1664.0,324.0,435.9020432692308
1392,16.0,22.0,16.0,2741.0,1690.0,205.0,327.4846153846154
1393,16.0,24.0,2.0,3250.0,3231.0,547.0,746.6162178891984
1394,16.0,6.0,10.0,548.0,535.0,188.0,284.37196261682243
1395,16.0,6.0,17.0,128.0,128.0,215.0,391.828125
1396,16.0,22.0,9.0,1092.0,1087.0,187.0,216.87396504139835
1397,16.0,7.0,6.0,527.0,517.0,164.0,492.99419729206966
1398,16.0,8.0,9.0,1935.0,1932.0,240.5,420.7536231884058
1399,16.0,8.0,13.0,923.0,890.0,186.5,257.49213483146065
1400,16.0,10.0,6.0,909.0,908.0,203.5,335.30176211453744
1401,16.0,13.0,6.0,2354.0,2218.0,65.0,269.3187556357078
1402,16.0,14.0,7.0,2759.0,2553.0,241.0,343.13474343909127
1403,16.0,14.0,14.0,9854.0,9780.0,33.0,254.63200408997955
1404,16.0,18.0,10.0,2072.0,2055.0,426.0,616.3201946472019
1405,16.0,22.0,12.0,933.0,852.0,48.5,441.61384976525824
1406,16.0,7.0,12.0,874.0,874.0,215.5,370.57093821510296
1407,16.0,1.0,3.0,6986.0,6705.0,246.0,422.1834451901566
1408,16.0,2.0,4.0,9050.0,8850.0,253.0,465.0541242937853
1409,16.0,4.0,3.0,3933.0,3830.0,408.0,737.6276762402089
1410,16.0,6.0,3.0,7071.0,3012.0,320.0,456.4956839309429
1411,16.0,7.0,3.0,14204.0,11730.0,372.0,602.2699062233589
1412,16.0,8.0,3.0,6840.0,4954.0,525.0,714.2987484860719
1413,16.0,9.0,3.0,11299.0,8713.0,740.0,943.3370825203718
1414,16.0,10.0,5.0,16080.0,4084.0,512.0,809.6537708129285
1415,16.0,11.0,5.0,33797.0,10953.0,539.0,708.2927964941113
1416,16.0,12.0,5.0,16866.0,13671.0,544.0,685.8458781362007
1417,16.0,13.0,3.0,13191.0,10462.0,25.0,257.1171860064997
1418,16.0,17.0,3.0,4857.0,3975.0,24.0,227.79899371069183
1419,16.0,18.0,3.0,9496.0,9169.0,19.0,304.53648162285964
1420,16.0,19.0,2.0,6710.0,5389.0,585.0,741.3716830580813
1421,16.0,20.0,6.0,15007.0,13896.0,405.0,647.0764968336211
1422,16.0,21.0,4.0,10408.0,5926.0,565.5,734.1788727640904
1423,16.0,22.0,6.0,12773.0,8364.0,703.0,976.5261836441894
1424,16.0,24.0,3.0,23487.0,22611.0,27.0,210.2583698199991
1425,16.0,25.0,2.0,2398.0,2383.0,565.0,815.5107007973143
1426,16.0,14.0,4.0,19227.0,12536.0,187.0,392.849952137843
