state_code,dist_code,court_no,total_judge_days,avg_judge_count,mean_tenure_days,median_tenure_days,num_judges,num_valid_entries
7.0,14.0,1.0,1990.0,0.994005994005994,907.0,663.0,3.0,3.0
7.0,15.0,1.0,1750.0,0.9943181818181818,620.25,571.5,4.0,4.0
7.0,17.0,1.0,1753.0,0.9960227272727272,1242.0,1242.0,2.0,2.0
7.0,18.0,1.0,2423.0,0.9987633965375103,788.5,647.0,4.0,4.0
7.0,19.0,1.0,1969.0,0.9989852866565195,1350.0,1350.0,2.0,2.0
7.0,20.0,1.0,1697.0,0.9826288361320209,404.6666666666667,281.0,6.0,6.0
7.0,21.0,1.0,1970.0,0.9989858012170385,337.625,122.0,8.0,8.0
7.0,13.0,1.0,2622.0,0.9294576391350585,479.0,72.0,7.0,7.0
7.0,16.0,1.0,2366.0,0.9895441237975743,774.25,948.5,4.0,4.0
7.0,1.0,3.0,3183.0,1.6035264483627205,580.625,514.5,8.0,8.0
7.0,3.0,5.0,2523.0,1.0,1627.0,1627.0,2.0,2.0
7.0,4.0,4.0,1946.0,0.878158844765343,535.4,625.0,5.0,5.0
7.0,6.0,5.0,2190.0,1.1294481691593605,730.4,717.0,5.0,5.0
7.0,7.0,3.0,1696.0,0.9713631156930126,303.375,209.0,8.0,8.0
7.0,8.0,5.0,2047.0,0.9980497318381277,1389.0,1389.0,2.0,2.0
7.0,9.0,5.0,2221.0,0.8555469953775039,738.0,728.0,4.0,4.0
7.0,10.0,4.0,2345.0,0.9033127889060092,1025.3333333333333,1242.0,3.0,3.0
7.0,11.0,2.0,1642.0,0.9773809523809524,474.6,370.0,5.0,5.0
7.0,14.0,3.0,1972.0,0.9959595959595959,901.0,1085.0,3.0,3.0
7.0,15.0,2.0,2656.0,1.0,677.4,392.0,5.0,5.0
7.0,17.0,3.0,1611.0,0.9823170731707317,780.6666666666666,614.0,3.0,3.0
7.0,19.0,5.0,7903.0,2.836683417085427,776.6153846153846,483.0,13.0,13.0
7.0,20.0,2.0,2164.0,0.9765342960288809,579.0,520.0,5.0,5.0
7.0,22.0,4.0,9513.0,3.797604790419162,478.34615384615387,360.0,26.0,26.0
8.0,3.0,2.0,2209.0,1.0,269.5,147.5,10.0,10.0
8.0,17.0,5.0,2627.0,0.7994522215459525,871.25,828.0,4.0,4.0
8.0,31.0,1.0,1761.0,0.9926719278466741,724.3333333333334,1021.0,3.0,3.0
8.0,33.0,1.0,1921.0,1.2220101781170483,279.90909090909093,152.0,11.0,11.0
8.0,34.0,4.0,1913.0,0.7059040590405904,440.5,270.5,6.0,6.0
8.0,35.0,1.0,1044.0,1.5152394775036284,232.25,208.5,8.0,8.0
8.0,36.0,1.0,2272.0,1.8248995983935743,565.0,427.5,6.0,6.0
8.0,2.0,2.0,1929.0,1.0,195.16666666666666,68.0,12.0,12.0
8.0,4.0,2.0,1726.0,0.9982648930017352,166.69230769230768,45.0,13.0,13.0
8.0,6.0,2.0,2511.0,0.9789473684210527,463.14285714285717,581.0,7.0,7.0
8.0,6.0,5.0,2204.0,0.9541125541125541,419.14285714285717,289.0,7.0,7.0
8.0,7.0,2.0,2564.0,0.9911093931194433,549.1666666666666,558.5,6.0,6.0
8.0,9.0,2.0,1291.0,1.0,539.3333333333334,313.0,3.0,3.0
8.0,10.0,1.0,2633.0,0.9719453672942046,841.0,921.0,4.0,4.0
8.0,11.0,1.0,2114.0,0.9591651542649727,469.5,451.0,6.0,6.0
8.0,12.0,2.0,2630.0,0.9890936442271531,335.0,121.5,10.0,10.0
8.0,13.0,1.0,2054.0,0.9980563654033042,278.2,247.5,10.0,10.0
8.0,14.0,1.0,2326.0,0.8711610486891386,382.125,271.5,8.0,8.0
8.0,15.0,3.0,1535.0,0.9587757651467833,497.75,354.0,4.0,4.0
8.0,19.0,2.0,2775.0,1.7754318618042226,282.53846153846155,252.0,13.0,13.0
8.0,20.0,1.0,1351.0,0.9948453608247423,510.0,452.5,4.0,4.0
8.0,21.0,2.0,2463.0,0.9269853217914942,456.2857142857143,218.0,7.0,7.0
8.0,23.0,2.0,1732.0,0.9044386422976501,410.5,428.0,6.0,6.0
8.0,25.0,1.0,1444.0,0.8985687616677038,362.5,441.0,6.0,6.0
8.0,26.0,1.0,2016.0,0.9970326409495549,457.8333333333333,503.5,6.0,6.0
8.0,27.0,1.0,2184.0,0.9936305732484076,518.0,589.0,5.0,5.0
8.0,28.0,2.0,1682.0,0.9711316397228638,603.25,447.0,4.0,4.0
8.0,29.0,1.0,836.0,1.0,775.0,775.0,2.0,2.0
8.0,30.0,1.0,1959.0,0.9839276745354093,407.3333333333333,391.0,6.0,6.0
8.0,37.0,1.0,1131.0,1.668141592920354,386.1666666666667,447.5,6.0,6.0
8.0,38.0,1.0,1909.0,1.466205837173579,260.0,95.0,11.0,11.0
8.0,39.0,1.0,1815.0,1.5024834437086092,370.25,277.5,8.0,8.0
8.0,13.0,5.0,1712.0,0.847105393369619,322.57142857142856,206.0,7.0,7.0
8.0,2.0,3.0,1953.0,0.9984662576687117,174.21428571428572,170.0,14.0,14.0
8.0,3.0,3.0,2357.0,0.9970389170896785,386.0,397.5,8.0,8.0
8.0,3.0,6.0,2393.0,0.9995822890559732,624.8,482.0,5.0,5.0
8.0,3.0,9.0,685.0,1.0,472.0,471.0,3.0,3.0
8.0,4.0,4.0,2290.0,0.8437730287398674,503.5,551.5,6.0,6.0
8.0,6.0,3.0,2658.0,0.9966254218222722,376.44444444444446,282.0,9.0,9.0
8.0,6.0,6.0,2254.0,1.0,426.2857142857143,456.0,7.0,7.0
8.0,6.0,8.0,2386.0,0.9987442444537463,589.6,589.0,5.0,5.0
8.0,9.0,1.0,3472.0,1.2821270310192023,612.4285714285714,542.0,7.0,7.0
8.0,9.0,3.0,2677.0,0.917723688721289,289.6363636363636,211.0,11.0,11.0
8.0,10.0,3.0,2372.0,0.9891576313594662,310.3,290.0,10.0,10.0
8.0,11.0,3.0,2261.0,0.9766738660907127,496.0,466.5,6.0,6.0
8.0,12.0,3.0,2992.0,0.9966688874083944,413.44444444444446,340.0,9.0,9.0
8.0,13.0,3.0,3280.0,0.9981740718198417,439.3333333333333,136.0,9.0,9.0
8.0,13.0,6.0,1513.0,0.7486392874814448,294.2857142857143,237.0,7.0,7.0
8.0,14.0,3.0,2611.0,0.9738903394255874,557.0,563.0,6.0,6.0
8.0,16.0,2.0,2727.0,0.9891186071817193,383.44444444444446,305.0,9.0,9.0
8.0,16.0,4.0,2694.0,1.0,856.25,1023.0,4.0,4.0
8.0,19.0,3.0,2795.0,1.8695652173913044,479.75,419.5,8.0,8.0
8.0,21.0,3.0,1853.0,0.9177810797424467,516.8,435.0,5.0,5.0
8.0,23.0,3.0,2181.0,0.9806654676258992,207.92857142857142,154.0,14.0,14.0
8.0,24.0,3.0,2299.0,0.9952380952380953,378.75,223.0,8.0,8.0
8.0,26.0,2.0,1898.0,0.983419689119171,375.57142857142856,407.0,7.0,7.0
8.0,27.0,2.0,1546.0,0.8014515292897875,325.0,456.0,7.0,7.0
8.0,28.0,1.0,2479.0,0.9849026618990863,1070.0,872.0,3.0,3.0
8.0,29.0,3.0,945.0,1.0,837.0,837.0,2.0,2.0
8.0,33.0,2.0,1611.0,1.2745253164556962,215.41666666666666,101.5,12.0,12.0
8.0,34.0,5.0,446.0,0.22101090188305253,536.0,536.0,2.0,2.0
8.0,35.0,2.0,682.0,1.878787878787879,164.45454545454547,59.0,11.0,11.0
8.0,35.0,4.0,2357.0,1.894694533762058,491.7142857142857,436.0,7.0,7.0
8.0,36.0,2.0,1233.0,1.37,457.0,541.0,5.0,5.0
8.0,38.0,2.0,1209.0,1.4725943970767357,274.77777777777777,79.0,9.0,9.0
8.0,38.0,5.0,1543.0,1.236378205128205,300.5,81.0,10.0,10.0
8.0,39.0,2.0,917.0,1.3309143686502176,241.55555555555554,61.0,9.0,9.0
8.0,1.0,17.0,3139.0,0.9552647595861229,1018.5,988.5,4.0,4.0
8.0,5.0,2.0,817.0,1.0,1548.0,1548.0,1.0,1.0
8.0,10.0,4.0,2238.0,0.9348370927318296,989.6666666666666,651.0,3.0,3.0
8.0,12.0,5.0,2028.0,0.6171637248934875,886.0,769.0,3.0,3.0
8.0,17.0,9.0,2960.0,0.9863378873708764,369.1,262.0,10.0,10.0
8.0,18.0,8.0,2605.0,0.9472727272727273,598.6,317.0,5.0,5.0
8.0,31.0,4.0,1357.0,0.7218085106382979,696.0,629.0,3.0,3.0
8.0,36.0,5.0,1474.0,1.8849104859335037,962.0,1079.0,3.0,3.0
8.0,37.0,2.0,444.0,1.865546218487395,230.14285714285714,241.0,7.0,7.0
9.0,2.0,11.0,2925.0,1.975016880486158,877.4,778.0,5.0,5.0
9.0,6.0,8.0,4818.0,1.9859851607584502,785.0,800.5,8.0,8.0
9.0,7.0,11.0,2123.0,1.2584469472436277,717.0,805.0,5.0,5.0
9.0,9.0,12.0,3952.0,2.0,386.7142857142857,304.0,14.0,14.0
9.0,11.0,2.0,6984.0,2.7528577059519117,764.75,807.0,12.0,12.0
9.0,14.0,9.0,6003.0,3.518757327080891,595.1333333333333,391.0,15.0,15.0
9.0,18.0,2.0,1336.0,1.0,1033.5,1033.5,2.0,2.0
9.0,21.0,2.0,4693.0,2.2748424624333494,688.6,676.0,10.0,10.0
9.0,23.0,3.0,1983.0,0.9954819277108434,452.3333333333333,457.0,6.0,6.0
9.0,24.0,5.0,2674.0,1.5701702877275396,413.6,243.0,10.0,10.0
9.0,25.0,6.0,2747.0,1.8548278190411884,382.6363636363636,250.0,11.0,11.0
9.0,27.0,4.0,4666.0,2.7544273907910273,381.05555555555554,369.0,18.0,18.0
9.0,29.0,5.0,4335.0,2.551500882872278,466.2857142857143,373.0,14.0,14.0
9.0,30.0,6.0,1385.0,0.8118405627198124,352.6666666666667,286.5,6.0,6.0
9.0,31.0,11.0,1753.0,1.994311717861206,535.8333333333334,463.5,6.0,6.0
9.0,34.0,2.0,3516.0,2.6717325227963524,634.3333333333334,905.0,9.0,9.0
9.0,35.0,8.0,3372.0,2.0,268.55555555555554,98.0,18.0,18.0
9.0,38.0,9.0,3222.0,1.9864364981504317,292.75,239.5,16.0,16.0
9.0,39.0,1.0,4439.0,2.2510141987829613,476.11764705882354,436.0,17.0,17.0
9.0,3.0,4.0,5466.0,1.7264687302590018,425.5,345.0,18.0,18.0
9.0,4.0,14.0,1705.0,0.9994138335287222,812.0,817.0,3.0,3.0
9.0,5.0,7.0,3407.0,1.999413145539906,324.6,377.0,15.0,15.0
9.0,10.0,5.0,4032.0,1.9544352884149296,343.375,235.5,16.0,16.0
9.0,20.0,8.0,1640.0,0.9624413145539906,1185.5,1185.5,2.0,2.0
9.0,28.0,10.0,1685.0,0.9882697947214076,483.2,381.0,5.0,5.0
9.0,36.0,6.0,3244.0,1.9275103980986334,470.6,280.0,10.0,10.0
9.0,2.0,20.0,3394.0,1.995296884185773,607.0,610.0,8.0,8.0
9.0,2.0,26.0,3402.0,1.995307917888563,972.8,990.0,5.0,5.0
9.0,9.0,25.0,1493.0,0.7555668016194332,444.8,395.0,5.0,5.0
9.0,13.0,9.0,2884.0,1.9473328831870358,434.6,245.0,10.0,10.0
9.0,14.0,14.0,4764.0,1.9974842767295597,518.8333333333334,483.0,12.0,12.0
9.0,14.0,20.0,2244.0,1.0,991.6666666666666,763.0,3.0,3.0
9.0,20.0,27.0,4027.0,1.958657587548638,548.9,351.5,10.0,10.0
9.0,38.0,14.0,3279.0,1.7967123287671234,338.64285714285717,206.5,14.0,14.0
9.0,38.0,20.0,4859.0,1.5357142857142858,1053.5,1204.5,6.0,6.0
9.0,2.0,17.0,3294.0,1.6536144578313252,679.4285714285714,375.0,7.0,7.0
9.0,3.0,5.0,8433.0,2.7567832625040865,549.4545454545455,358.5,22.0,22.0
9.0,6.0,11.0,1695.0,0.9941348973607038,485.2,394.0,5.0,5.0
9.0,7.0,14.0,1479.0,0.9986495611073599,736.6666666666666,487.0,3.0,3.0
9.0,9.0,13.0,2701.0,1.309893307468477,832.6,727.0,5.0,5.0
9.0,10.0,6.0,3353.0,1.9585280373831775,343.92857142857144,181.0,14.0,14.0
9.0,14.0,10.0,4734.0,1.9991554054054055,774.5,662.5,8.0,8.0
9.0,18.0,3.0,8720.0,2.7930813581037794,1091.3,905.5,10.0,10.0
9.0,20.0,15.0,3402.0,1.9964788732394365,405.3333333333333,281.0,12.0,12.0
9.0,21.0,3.0,571.0,1.0,651.0,651.0,2.0,2.0
9.0,21.0,4.0,1312.0,2.0,328.0,328.0,4.0,4.0
9.0,24.0,6.0,2044.0,0.9907901114881241,396.42857142857144,284.0,7.0,7.0
9.0,25.0,7.0,1880.0,0.9715762273901809,522.2,609.0,5.0,5.0
9.0,28.0,17.0,4858.0,1.9983545865898806,790.0,766.0,8.0,8.0
9.0,29.0,6.0,3386.0,1.9870892018779343,484.8,589.0,10.0,10.0
9.0,30.0,7.0,1987.0,0.9979909593169262,453.0,475.0,6.0,6.0
9.0,31.0,12.0,2215.0,2.138030888030888,735.4,799.0,5.0,5.0
9.0,34.0,3.0,3897.0,1.813401582131224,507.5,514.0,12.0,12.0
9.0,35.0,9.0,3346.0,2.0,480.8,192.0,10.0,10.0
9.0,36.0,8.0,961.0,0.8580357142857142,480.5,480.5,2.0,2.0
9.0,38.0,13.0,3223.0,1.375586854460094,585.625,380.0,8.0,8.0
9.0,39.0,2.0,4932.0,2.8909730363423214,413.4736842105263,383.0,19.0,19.0
9.0,14.0,16.0,4574.0,1.8854080791426215,503.0,402.5,12.0,12.0
9.0,2.0,21.0,4762.0,1.9949727691663175,778.0,750.5,8.0,8.0
9.0,6.0,14.0,1678.0,0.9905548996458088,602.25,591.0,4.0,4.0
9.0,6.0,18.0,3470.0,2.035190615835777,629.2222222222222,626.0,9.0,9.0
9.0,6.0,20.0,5560.0,1.9956927494615937,1170.3333333333333,1240.0,6.0,6.0
9.0,6.0,22.0,264.0,1.0,995.0,995.0,1.0,1.0
9.0,9.0,26.0,2114.0,1.0,711.25,801.5,4.0,4.0
9.0,9.0,30.0,237.0,1.0,968.0,968.0,1.0,1.0
9.0,10.0,13.0,1755.0,0.9616438356164384,310.75,202.5,8.0,8.0
9.0,13.0,8.0,5608.0,1.7939859245041587,883.75,889.0,8.0,8.0
9.0,14.0,15.0,4698.0,1.993211709800594,513.3333333333334,545.0,12.0,12.0
9.0,14.0,21.0,1799.0,0.9895489548954896,632.5,416.0,4.0,4.0
9.0,18.0,12.0,646.0,0.9953775038520801,688.5,688.5,2.0,2.0
9.0,20.0,18.0,3386.0,1.98825601879037,606.0,749.5,8.0,8.0
9.0,20.0,23.0,5283.0,1.9883327060594655,843.125,888.0,8.0,8.0
9.0,20.0,28.0,4684.0,1.9931914893617022,439.0,245.0,14.0,14.0
9.0,20.0,35.0,3560.0,1.9788771539744303,358.7142857142857,373.0,14.0,14.0
9.0,22.0,33.0,6716.0,3.9482657260435037,535.5555555555555,549.0,18.0,18.0
9.0,23.0,9.0,614.0,0.985553772070626,336.25,177.0,4.0,4.0
9.0,23.0,11.0,1283.0,1.0,1283.0,1283.0,1.0,1.0
9.0,27.0,5.0,3392.0,1.987111892208553,485.4,374.0,10.0,10.0
9.0,30.0,13.0,1302.0,1.0,1016.5,1016.5,2.0,2.0
9.0,31.0,26.0,181.0,1.0,912.0,912.0,1.0,1.0
9.0,38.0,21.0,6513.0,2.023927905531386,791.4545454545455,247.0,11.0,11.0
9.0,4.0,15.0,1983.0,0.9944834503510531,542.8,633.0,5.0,5.0
9.0,4.0,30.0,5914.0,1.9301566579634464,737.6,558.0,10.0,10.0
9.0,4.0,31.0,3396.0,1.9964726631393297,607.25,450.0,8.0,8.0
9.0,4.0,32.0,3408.0,1.9988269794721407,811.6666666666666,781.0,6.0,6.0
9.0,4.0,24.0,1935.0,1.8376068376068375,424.625,389.5,8.0,8.0
10.0,1.0,6.0,2085.0,0.9980852082336046,704.0,556.5,4.0,4.0
10.0,2.0,5.0,238.0,1.0,969.0,969.0,1.0,1.0
10.0,6.0,5.0,3417.0,1.3969746524938675,1219.75,1110.0,4.0,4.0
10.0,7.0,7.0,1975.0,0.945428434657731,451.0,473.5,6.0,6.0
10.0,8.0,9.0,3141.0,0.9840225563909775,430.22222222222223,179.0,9.0,9.0
10.0,9.0,5.0,2975.0,1.4837905236907731,633.8571428571429,729.0,7.0,7.0
10.0,10.0,17.0,1306.0,0.9518950437317785,509.25,421.5,4.0,4.0
10.0,11.0,12.0,3282.0,0.9987827145465612,1044.5,852.0,4.0,4.0
10.0,14.0,8.0,1173.0,1.0,952.0,952.0,2.0,2.0
10.0,15.0,3.0,1959.0,0.9098931723176963,1345.0,1345.0,2.0,2.0
10.0,16.0,1.0,11352.0,3.4546561168594034,1009.2,969.0,15.0,15.0
10.0,17.0,1.0,7664.0,3.379188712522046,602.5,317.5,20.0,20.0
10.0,19.0,2.0,1997.0,0.9915590863952334,545.6,398.0,5.0,5.0
10.0,20.0,1.0,14020.0,5.087082728592162,903.0454545454545,959.5,22.0,22.0
10.0,22.0,1.0,3665.0,3.766700924974306,1189.125,971.5,8.0,8.0
10.0,23.0,2.0,1971.0,0.975259772389906,675.5,309.0,4.0,4.0
10.0,24.0,3.0,8263.0,3.3781684382665578,799.0,692.0,14.0,14.0
10.0,26.0,2.0,5804.0,2.80521991300145,444.27777777777777,243.0,18.0,18.0
10.0,27.0,2.0,6817.0,2.0745587340231286,702.0,495.0,13.0,13.0
10.0,28.0,7.0,1644.0,0.697496817988969,791.6666666666666,721.0,3.0,3.0
10.0,30.0,4.0,1937.0,0.9656031904287139,381.14285714285717,366.0,7.0,7.0
10.0,31.0,4.0,3327.0,1.652757078986587,478.9,389.5,10.0,10.0
10.0,18.0,5.0,1570.0,0.9980928162746344,575.25,381.5,4.0,4.0
10.0,29.0,1.0,9231.0,3.2838847385272145,715.8888888888889,446.0,18.0,18.0
10.0,5.0,4.0,4484.0,1.8422350041084634,991.0,969.0,6.0,6.0
10.0,3.0,12.0,622.0,0.5675182481751825,155.5,82.5,4.0,4.0
10.0,12.0,2.0,6893.0,2.8296387520525452,879.0,974.0,12.0,12.0
10.0,13.0,1.0,30254.0,9.206938527084601,430.34313725490193,265.5,102.0,102.0
10.0,21.0,6.0,967.0,0.9938335046248715,424.5,266.5,4.0,4.0
10.0,3.0,16.0,1135.0,0.8489154824233358,373.0,367.0,5.0,5.0
10.0,10.0,10.0,1841.0,0.9989148128052089,643.0,636.5,4.0,4.0
10.0,11.0,4.0,4444.0,1.956847203874945,1327.4,1298.0,5.0,5.0
10.0,11.0,6.0,5369.0,1.6339013998782714,882.375,549.0,8.0,8.0
10.0,14.0,5.0,2382.0,0.9750306999590668,768.8,972.0,5.0,5.0
10.0,17.0,4.0,5061.0,2.4285028790786947,906.75,925.5,8.0,8.0
10.0,20.0,7.0,2739.0,0.9996350364963503,1735.0,1735.0,2.0,2.0
10.0,23.0,5.0,2011.0,0.9960376423972264,457.0,474.0,6.0,6.0
10.0,24.0,14.0,565.0,1.0,324.0,269.5,4.0,4.0
10.0,32.0,3.0,3860.0,1.712511091393079,887.0,930.0,6.0,6.0
10.0,1.0,7.0,1988.0,0.9875807252856433,339.875,185.0,8.0,8.0
10.0,2.0,6.0,1199.0,0.9991666666666666,965.0,965.0,2.0,2.0
10.0,3.0,15.0,973.0,1.0,1704.0,1704.0,1.0,1.0
10.0,4.0,8.0,1197.0,0.9941860465116279,642.6666666666666,676.0,3.0,3.0
10.0,5.0,5.0,3583.0,1.7317544707588206,577.5,640.0,10.0,10.0
10.0,6.0,6.0,4257.0,1.2954960438222762,1203.0,764.0,5.0,5.0
10.0,7.0,8.0,1200.0,0.6644518272425249,300.0,327.0,4.0,4.0
10.0,8.0,11.0,2802.0,0.9967982924226254,441.625,201.0,8.0,8.0
10.0,9.0,6.0,2065.0,0.9980666988883519,559.2,589.0,5.0,5.0
10.0,11.0,16.0,1991.0,0.931679925128685,388.85714285714283,268.0,7.0,7.0
10.0,12.0,5.0,2801.0,1.1651414309484194,426.3,295.5,10.0,10.0
10.0,14.0,9.0,608.0,1.0,446.3333333333333,248.0,3.0,3.0
10.0,15.0,6.0,2517.0,0.8878306878306879,1082.6666666666667,1053.0,3.0,3.0
10.0,18.0,10.0,1697.0,0.9976484420928865,485.6,360.0,5.0,5.0
10.0,20.0,4.0,7467.0,2.6535181236673773,1610.0,1781.0,6.0,6.0
10.0,21.0,7.0,1951.0,0.9959162838182747,298.0,224.0,9.0,9.0
10.0,22.0,3.0,698.0,2.3501683501683504,963.6666666666666,974.0,3.0,3.0
10.0,23.0,3.0,1998.0,0.9930417495029821,682.25,682.0,4.0,4.0
10.0,24.0,4.0,6097.0,2.6847203874944956,829.0,891.5,10.0,10.0
10.0,26.0,3.0,1199.0,0.9991666666666666,482.5,479.5,4.0,4.0
10.0,27.0,3.0,3450.0,1.8904109589041096,940.5,932.5,6.0,6.0
10.0,28.0,3.0,4555.0,1.4058641975308641,480.54545454545456,367.0,11.0,11.0
10.0,30.0,5.0,2024.0,0.9975357318876293,393.57142857142856,183.0,7.0,7.0
10.0,31.0,9.0,1850.0,0.9908944831280129,860.3333333333334,789.0,3.0,3.0
10.0,19.0,3.0,1548.0,0.9974226804123711,759.6666666666666,969.0,3.0,3.0
10.0,13.0,17.0,6522.0,1.9847839318320146,413.3333333333333,361.0,24.0,24.0
11.0,1.0,4.0,6370.0,2.3155216284987277,712.0,762.0,11.0,11.0
11.0,2.0,2.0,1977.0,0.9919719016557953,451.3333333333333,165.0,6.0,6.0
11.0,3.0,2.0,1989.0,0.9954954954954955,453.3333333333333,434.5,6.0,6.0
11.0,4.0,2.0,11512.0,3.763321346845374,892.1764705882352,912.0,17.0,17.0
11.0,5.0,2.0,4142.0,1.742532604122844,622.6666666666666,643.0,9.0,9.0
11.0,6.0,3.0,3642.0,1.85155058464667,638.0,682.5,8.0,8.0
11.0,7.0,2.0,4204.0,1.3495987158908507,1133.2,919.0,5.0,5.0
